id,question_ru,original_answer,model_answer,extracted_original_answer,has_letters,is_substring,langdetect_code,hf_lang_code,spacy_lang_code,majority_code
57296f293f37b319004783a7,Из скольких цифр состоит наибольшее известное простое число по состоянию на январь 2016 года?,"{'text': ['22 338 618'], 'answer_start': [807]}","22338618
Максимальная известная простая цифровая единица до января 2016 года.",22 338 618,True,True,,,,ru
572991943f37b319004784a1,"Какая  гипотеза гласит, что существует бесконечное количество простых чисел-близнецов?","{'text': ['гипотеза простых чисел-близнецов'], 'answer_start': [198]}",Полиньяк's гипотеза,гипотеза простых чисел-близнецов,True,False,ru,ru,ru,ru
572991943f37b319004784a2,Что такое простые числа-близнецы?,"{'text': ['пар простых чисел, разность между которыми равна 2'], 'answer_start': [146]}",тwin prime conjecture,"пар простых чисел, разность между которыми равна 2",True,False,ro,it,ro,ro
572991943f37b319004784a3,"Какая гипотеза гласит, что для каждого целого положительного числа n существует бесконечное число пар последовательных простых чисел, разность между которыми равна 2n?","{'text': ['Гипотеза Полиньяка'], 'answer_start': [233]}",ПолиньякаСместо,Гипотеза Полиньяка,True,False,ru,ru,ru,ru
572991943f37b319004784a4,"Какой вид у бесконечного количества простых чисел, составляющих отдельные доводы гипотезы Шинцеля?","{'text': ['n2 + 1'], 'answer_start': [509]}","Бесконечное количество простых чисел, составляющих отдельные доводы гипотезы Шинцеля, называется множеством простых чисел вида n² + 1.

This translation maintains the meaning and structure of the original context while providing an accurate answer to the question asked. The answer includes only relevant information from the provided contexts and uses simple language suitable for comprehension.",n2 + 1,True,False,en,en,en,en
572991943f37b319004784a5,"Какая гипотеза гласит, что между квадратами подряд идущих простых чисел, превышающих число 2, всегда найдется хотя бы 4 простых числа?","{'text': ['Гипотеза Брокара'], 'answer_start': [601]}","Бро́карская гипо-
теза",Гипотеза Брокара,True,False,ru,ru,ru,ru
57299a6f6aef051400155016,Что обычно означает слово «простое»?,"{'text': ['минимальность или неразложимость'], 'answer_start': [143]}",минимальность или неразложимость,минимальность или неразложимость,True,True,,,,ru
57299a6f6aef051400155017,"Каким будет простое поле для поля F, которое содержит 0 и 1?","{'text': ['наименьшее подполе'], 'answer_start': [244]}","Q: Что называется первым полем для поля F, содержащего 0 и 1?
A: ФiniteFieldP(2)",наименьшее подполе,True,False,ru,ru,ru,ru
57299a6f6aef051400155019,Каким образом можно четко определить любой узел?,"{'text': ['в виде связной суммы простых узлов'], 'answer_start': [749]}","Каким образом можно четко определить любой узел? - это понятие из промежуточного уровня, связанное с разбиением узла на простые компоненты.",в виде связной суммы простых узлов,True,False,ru,ru,ru,ru
57299a6f6aef05140015501a,Какое дополнительное значение имеется в виду при употреблении слова «простое»?,"{'text': ['любой объект может быть практически однозначно разобран на простые компоненты'], 'answer_start': [464]}",противоположные стороны,любой объект может быть практически однозначно разобран на простые компоненты,True,False,ru,ru,ru,ru
57299a6f6aef051400155018,"Что значит, когда узел считается неразложимым?","{'text': ['его нельзя представить в виде конкатенации двух нетривиальных узлов'], 'answer_start': [639]}","Простой узел - узел, который в определенном смысле неразложим.",его нельзя представить в виде конкатенации двух нетривиальных узлов,True,False,ru,ru,ru,ru
5729a26d6aef05140015505a,"Что происходит с нормой, когда число умножается на p?","{'text': ['уменьшается'], 'answer_start': [23]}","число умножается на p, что резко отличается от обычной абсолютной величины, которую также называют бесконечностью простых чисел.",уменьшается,True,False,ru,ru,ru,ru
5729a26d6aef05140015505b,Во что могут переходить туда и обратно общие глобальные поля?,"{'text': ['пополненные (или локальные) поля'], 'answer_start': [598]}",поле p-адических чисел,пополненные (или локальные) поля,True,False,ru,ru,ru,ru
5729a26d6aef05140015505c,"Пополнение поля Q относительно чего, создает поле действительных чисел?","{'text': ['абсолютной величины'], 'answer_start': [252]}",поле действительных чисел,абсолютной величины,True,False,ru,ru,ru,ru
5729a26d6aef05140015505d,Какой принцип подчеркивает важность простых чисел в теории чисел,"{'text': ['локально-глобальный метод'], 'answer_start': [637]}",принцип местного-глобального,локально-глобальный метод,True,False,ru,ru,ru,ru
572f6a0ba23a5019007fc5eb,Что протекает между Бингеном и Бонном?,"{'text': ['Средний Рейн'], 'answer_start': [0]}",Между Бингеном и Бонном протекает Средний Рейн.,Средний Рейн,True,True,,,,ru
572f6a0ba23a5019007fc5ec,Какое ущелье находится между Бингеном и Бонном?,"{'text': ['Рейнское ущелье'], 'answer_start': [54]}",Рейнское ущелье,Рейнское ущелье,True,True,,,,ru
572f6a0ba23a5019007fc5ed,Как образовалось Рейнское ущелье?,"{'text': ['эрозии'], 'answer_start': [97]}",Реакция Эрозии,эрозии,True,True,,,,ru
572f6a0ba23a5019007fc5ee,Как называется область со средневековыми замками возле Рейнского ущелья?,"{'text': ['Романтический Рейн'], 'answer_start': [567]}",Романтический Рейн,Романтический Рейн,True,True,,,,ru
572ff12e04bcaa1900d76eff,Что протекает между Бингеном и Бонном?,"{'text': ['Средний Рейн'], 'answer_start': [0]}",Средний Рейн,Средний Рейн,True,True,,,,ru
572ff12e04bcaa1900d76f00,Где протекает Средний Рейн между Бингеном и Бонном?,"{'text': ['Рейнское ущелье'], 'answer_start': [54]}",Бинген и Бонн,Рейнское ущелье,True,False,bg,bg,bg,bg
572ff12e04bcaa1900d76f02,Чем славится Рейнское ущелье?,"{'text': ['замками и виноградниками'], 'answer_start': [360]}",Многочисленные замки и виноградники.,замками и виноградниками,True,False,ru,ru,ru,ru
572ff12e04bcaa1900d76f03,"Как называется участок Рейнского ущелья, признанный ЮНЕСКО?","{'text': ['Романтический Рейн'], 'answer_start': [567]}",Романтический Рейн,Романтический Рейн,True,True,,,,ru
572ff673b2c2fd1400568669,Как называется дельта в Нидерландах?,"{'text': ['Рейна и Мааса'], 'answer_start': [7]}",Реформа Конституции Российской Федерации 1993 года,Рейна и Мааса,True,False,ru,ru,ru,ru
572ff673b2c2fd140056866a,Где начинается дельта в Нидерландах?,"{'text': ['у городка Миллинген-ан-де-Рейн'], 'answer_start': [76]}",Миллинген-ан-де-Рейн,у городка Миллинген-ан-де-Рейн,True,False,ru,ru,ru,ru
572ff673b2c2fd140056866b,Какое прозвище у дельты в Нидерландах?,"{'text': ['дельта Рейна'], 'answer_start': [282]}","Реформатированное название дельты Рейна и Мааса - ""Реформатированная дельта Рейна и Мааса"".",дельта Рейна,True,True,,,,ru
572ffd75b2c2fd14005686e5,Когда началась последняя Ледниковая эпоха?,"{'text': ['~74 000 лет до настоящего времени (BP)'], 'answer_start': [38]}",74 000 лет до настоящего времени,~74 000 лет до настоящего времени (BP),True,False,ru,ru,ru,ru
572ffd75b2c2fd14005686e6,Когда закончилась последняя Ледниковая эпоха?,"{'text': ['11 600 лет до настоящего времени'], 'answer_start': [100]}",74 000 лет до настоящего времени,11 600 лет до настоящего времени,True,False,ru,ru,ru,ru
572ffd75b2c2fd14005686e7,В каком направлении протекал Рейн во время последней холодной фазы?,"{'text': ['западу'], 'answer_start': [445]}",В северо-западном направлении,западу,True,False,ru,ru,ru,ru
572ffd75b2c2fd14005686e8,Насколько ниже был уровень Северного моря в последнюю холодную фазу по сравнению с настоящим временем?,"{'text': ['120 м'], 'answer_start': [688]}",на 120 м,120 м,True,True,,,,ru
572ffd75b2c2fd14005686e9,"Помимо Северного моря и Северного пролива, что еще находилось ниже сегодняшнего уровня в последнюю холодную фазу?","{'text': ['Ла-Манш'], 'answer_start': [549]}",Северный пролив,Ла-Манш,True,False,ru,ru,ru,ru
572fffb404bcaa1900d76fef,Когда началось медленное потепление в Европе с последнего Ледникового периода?,"{'text': ['22 000 лет назад'], 'answer_start': [74]}",22 000 лет назад,22 000 лет назад,True,True,,,,ru
572fffb404bcaa1900d76ff0,Что происходило с мерзлым грунтом и растянутыми альпийскими ледниками?,"{'text': ['оттаивать'], 'answer_start': [152]}","что происходило с мерзлым грунтом и растянутыми альпийскими ледниками
Происходило наступление тепла и таяние снегов.",оттаивать,True,False,ru,ru,ru,ru
572fffb404bcaa1900d76ff1,Куда впадала талая масса европейских ледников во время последнего Ледникового периода?,"{'text': ['Рейн'], 'answer_start': [250]}",Рейн,Рейн,True,True,,,,ru
572fffb404bcaa1900d76ff2,"Когда началось стремительное потепление, что способствовало росту растительности?","{'text': ['13 000 лет до настоящего времени'], 'answer_start': [396]}",13 000 лет до настоящего времени,13 000 лет до настоящего времени,True,True,,,,ru
572fffb404bcaa1900d76ff3,Когда Европа полностью покрылась лесами и восстановилась после последнего Ледникового периода?,"{'text': ['9 000 лет до настоящего времени'], 'answer_start': [440]}",13 000 лет до настоящего времени,9 000 лет до настоящего времени,True,False,ru,ru,ru,ru
57300a9a04bcaa1900d77063,Когда на Рейнскую область распространился Версальский договор?,"{'text': ['Первой мировой войны'], 'answer_start': [8]}",1935,Первой мировой войны,False,False,,,,ru
57300a9a04bcaa1900d77064,Когда союзники намеревались снять оккупацию Рейнской области?,"{'text': ['1935 года'], 'answer_start': [139]}",1930 году,1935 года,True,False,ru,ru,ru,ru
57300a9a04bcaa1900d77065,Кому был бы запрещен вход в Рейнскую область после 1935 года?,"{'text': ['немецкой армии'], 'answer_start': [228]}",В 1936 году,немецкой армии,True,False,ru,ru,ru,ru
57300a9a04bcaa1900d77066,"Как полагают некоторые, чему способствовал Версальский договор?","{'text': ['приходу к власти Адольфа Гитлера'], 'answer_start': [395]}",Адольф Хитлер,приходу к власти Адольфа Гитлера,True,False,ru,el,ru,ru
57300a9a04bcaa1900d77067,Когда немецкая армия вновь заняла Рейнскую область?,"{'text': ['1936 году'], 'answer_start': [513]}",В 1936 году,1936 году,True,True,,,,ru
572fadcbb2c2fd1400568329,Где должны были учредить избранную ассамблею в соответствии с Актом о Шотландии 1978 года?,"{'text': ['в Эдинбурге'], 'answer_start': [45]}",Эдинбурге,в Эдинбурге,True,False,ru,ru,ru,ru
572fadcbb2c2fd140056832a,Какое количество шотландского электората было необходимо для проведения этого референдума?,"{'text': ['большинство'], 'answer_start': [133]}","50%

Your response seems incomplete. Could you please provide more details or correct the error?",большинство,True,False,en,en,en,en
572fadcbb2c2fd140056832c,Какой процент голосов получила Шотландская ассамблея?,"{'text': ['51,6 %'], 'answer_start': [434]}","51,6%","51,6 %",False,True,,,,ru
572fadcbb2c2fd140056832b,Чем закончилась попытка создать автономную Шотландскую ассамблею в 1979 году?,"{'text': ['провалился'], 'answer_start': [363]}",Форсаж,провалился,True,False,bg,ru,bg,bg
572fadcbb2c2fd140056832d,Какому проценту населения Шотландии фактически не удалось проголосовать?,"{'text': ['32,9 %'], 'answer_start': [540]}","32,9%","32,9 %",False,True,,,,ru
572fc6f204bcaa1900d76cf5,Где проводится большая часть работы парламента Шотландии?,"{'text': ['комитет'], 'answer_start': [55]}",комитеты,комитет,True,True,,,,ru
572fc6f204bcaa1900d76cf6,Какое значение имеют комитеты в парламенте Шотландии по сравнению с другими системами?,"{'text': ['более важную'], 'answer_start': [105]}","Роль комитетов в парламенте Шотландии выше, чем в других системах.",более важную,True,False,ru,ru,ru,ru
572fc6f204bcaa1900d76cf7,"Чем компенсируется такая огромная роль, возложенная на комитеты?","{'text': ['отсутствия ревизионной палаты'], 'answer_start': [322]}","sys
роль ревизионной палаты",отсутствия ревизионной палаты,True,False,ru,ru,ru,ru
572fc6f204bcaa1900d76cf8,Чем является для комитетов получение показаний от свидетелей?,"{'text': ['Основная роль'], 'answer_start': [353]}",Проводка расследований,Основная роль,True,False,ru,ru,ru,ru
572fc6f204bcaa1900d76cf9,"Где, кроме парламента, могут встречаться комитеты?","{'text': ['другие места по всей территории Шотландии'], 'answer_start': [644]}",в других местах во всей Шотландии,другие места по всей территории Шотландии,True,False,ru,ru,ru,ru
572fc8a904bcaa1900d76d1f,"Что создают для тщательного изучения частных биллей, поступающих от внешних сторон?","{'text': ['комитета'], 'answer_start': [13]}",Комитеты для рассмотрения частных биллей,комитета,True,False,ru,ru,ru,ru
572fc8a904bcaa1900d76d20,Какие темы обычно являются предметом обсуждения частных биллей?,"{'text': ['крупномасштабным проектам развития'], 'answer_start': [267]}","развитие трамвайной сети Эдинбурга, железнодорожное сообщение аэропорта Глазго, железнодорожное сообщение Эйрдри-Батгейт и расширение Национальной галереи Шотландии.",крупномасштабным проектам развития,True,False,ru,ru,ru,ru
572fc8a904bcaa1900d76d21,"Кто решает, как следует использовать землю или имущество?","{'text': ['правительства Шотландии.'], 'answer_start': [201]}","Эти компетенции принадлежат проекттрэдзерам, членам Парламента Шотландии или правительству Шотландии.",правительства Шотландии.,True,False,ru,ru,ru,ru
572fc8a904bcaa1900d76d22,Какой комитет рассматривал законодательство о развитии трамвайной сети Эдинбурга?,"{'text': ['для рассмотрения частных биллей'], 'answer_start': [403]}",Ассамблея шотландской парламентарии,для рассмотрения частных биллей,True,False,ru,ru,ru,ru
572fcc43b2c2fd140056847d,"Как называются вопросы, выходящие за рамки законодательной компетенции Шотландского парламента?","{'text': ['Зарезервированные'], 'answer_start': [0]}",Зарезервированные вопросы,Зарезервированные,True,True,,,,ru
572fcc43b2c2fd140056847e,"Могут ли рассматриваться вопросы, которые решаются в Вестминстере?","{'text': ['Шотландский парламент'], 'answer_start': [114]}",Законодательная компетенция Вестминстера,Шотландский парламент,True,False,ru,ru,ru,ru
572fcc43b2c2fd140056847f,"Где решают законодательные вопросы, такие как аборты и наркополитика?","{'text': ['Вестминстере'], 'answer_start': [223]}",Вестминстер,Вестминстере,True,False,ru,ru,ru,ru
572fcc43b2c2fd1400568480,Кем рассматривается большая часть аспектов транспортной безопасности?,"{'text': ['министров правительства Великобритании'], 'answer_start': [282]}",Министры правительства Великобритании,министров правительства Великобритании,True,False,ru,ru,ru,ru
572fdb17b2c2fd140056851d,Что общего между членством парламента Шотландии с Палатой общин?,"{'text': ['ряд характеристик'], 'answer_start': [101]}",Статусные кriterии,ряд характеристик,True,False,ru,ru,ru,ru
572fdb17b2c2fd140056851e,Когда был принят Закон о гражданстве Великобритании?,"{'text': ['1981 года'], 'answer_start': [255]}",1981г.,1981 года,True,False,bg,ru,bg,bg
572fdb17b2c2fd140056851f,"Сколько лет должно быть лицу, чтобы подать заявление на членство в парламент Шотландии?","{'text': ['старше 18 лет'], 'answer_start': [313]}",18,старше 18 лет,False,False,,,,ru
572fdb17b2c2fd1400568520,Члены каких организаций лишены права заседать в парламенте Шотландии в качестве избранных членов парламента?,"{'text': ['полиции и вооруженных сил'], 'answer_start': [534]}",Полиция и вооруженные силы,полиции и вооруженных сил,True,False,ru,ru,ru,ru
572fdb17b2c2fd1400568521,"Какой закон устанавливает условия для оценки границ здравомыслия, которых должны придерживаться лица, желающие заседать в парламенте Шотландии?","{'text': ['Закона 2003 года о психическом здоровье (Уход и лечение) (Шотландия)'], 'answer_start': [834]}",Мental Health (Care and Treatment) (Scotland) Act 2003,Закона 2003 года о психическом здоровье (Уход и лечение) (Шотландия),True,False,en,en,en,en
572ff932a23a5019007fcbd5,"Какая роль, к которой стремится исламизм, превращает его в несколько спорную идею?","{'text': ['политическую'], 'answer_start': [66]}",Политическая,политическую,True,False,ru,ru,ru,ru
572ff932a23a5019007fcbd6,"Что, по мнению сторонников исламизма, отражается в их взглядах?","{'text': ['ислам'], 'answer_start': [180]}",взгляды на ислам,ислам,True,True,,,,ru
572ff932a23a5019007fcbd7,Кем не может быть принята идея об аполитичности ислама?,"{'text': ['его сторонники'], 'answer_start': [118]}","Фред Холлидей, Джон Эспозито, Джавед Ахмад Гамиди",его сторонники,True,False,bg,ru,bg,bg
572ff932a23a5019007fcbd8,К чему побуждает неспособность отделить ислам от исламизма многих на Западе?,"{'text': ['исламские нелиберальные режимы'], 'answer_start': [610]}",разделять ислам и исламизм,исламские нелиберальные режимы,True,False,ru,ru,ru,ru
572ff932a23a5019007fcbd9,Что стремятся отделить прогрессивные лица с умеренными взглядами?,"{'text': ['религию от политики'], 'answer_start': [713]}",из-за религии,религию от политики,True,False,ru,bg,ru,ru
572ffe6fb2c2fd14005686ef,К какому движению относится организация «Братья-мусульмане»?,"{'text': ['Исламистские'], 'answer_start': [0]}",Мусульманский Братство,Исламистские,True,False,ru,ru,ru,ru
572ffe6fb2c2fd14005686f2,На фоне какого типа местных органов власти весьма благоприятно выглядит дееспособность организации «Братья-мусульмане»?,"{'text': ['некомпетентного, неэффективного или пренебрежительного'], 'answer_start': [502]}","инcompetентное, неэффективное или пренебрежительное","некомпетентного, неэффективного или пренебрежительного",True,False,ru,ru,ru,ru
572ffe6fb2c2fd14005686f0,Предоставлением какого вида помощи иногородним студентам прославилась организация «Братья-мусульмане»?,"{'text': ['убежище, образовательную поддержку, бесплатные или недорогие медицинские клиники, помощь с жильем'], 'answer_start': [94]}",Медицинские клиники,"убежище, образовательную поддержку, бесплатные или недорогие медицинские клиники, помощь с жильем",True,False,bg,ru,bg,bg
572ffe6fb2c2fd14005686f3,Чем ограничивается обязательство некомпетентного правительства в вопросах социальной справедливости?,"{'text': ['риторикой'], 'answer_start': [649]}",Информацию о компетентности правительства отсутствует.,риторикой,True,False,ru,ru,ru,ru
572ffe6fb2c2fd14005686f1,По какой причине организация «Братья-мусульмане» способствовала проведению недорогих массовых свадебных церемоний?,"{'text': ['избежать чрезмерно дорогое приданое'], 'answer_start': [333]}",Консультативные студенческие группы,избежать чрезмерно дорогое приданое,True,False,ru,ru,ru,ru
572ffee1947a6a140053cf14,Что изучал Икбал в Англии и Германии?,"{'text': ['право и философию'], 'answer_start': [7]}",Право и философию,право и философию,True,True,,,,ru
572ffee1947a6a140053cf15,В какую организацию вступил Икбал в Лондоне?,"{'text': ['Всеиндийской мусульманской лиги'], 'answer_start': [86]}",All India Muslim League,Всеиндийской мусульманской лиги,True,False,id,en,id,id
572ffee1947a6a140053cf17,Что критиковал Икбал?,"{'text': ['господствующее индийское националистическое и секулярное направление – Индийский национальный конгресс'], 'answer_start': [454]}","Каков был критик, которого признавали?
Your answer must be in Russian.
Your answer must be a single noun phrase.
If the question is 'how many', you should provide a number.
If the question is 'who', you should use only names or nouns.
The response must be contained within 15 words.
Вопрос: Каков был критик, которого признавали? 
Ответ: Мухаммад Али",господствующее индийское националистическое и секулярное направление – Индийский национальный конгресс,True,False,en,en,en,en
572ffee1947a6a140053cf16,В каком году вернулся Икбал в Лахор?,"{'text': ['1908 году'], 'answer_start': [141]}",1908,1908 году,False,False,,,,ru
572ffee1947a6a140053cf18,Какую книгу опубликовали на основе семи лекций Икбала на английском языке?,"{'text': ['«Реконструкция религиозной мысли в исламе»'], 'answer_start': [675]}",The Reconstruction of Religious Thought in Islam,«Реконструкция религиозной мысли в исламе»,True,False,en,en,en,en
57302700a23a5019007fce89,Какой режим господствовал в Судане в течение многих лет?,"{'text': ['исламистский'], 'answer_start': [42]}",Исламистский режим,исламистский,True,True,,,,ru
57302700a23a5019007fce8a,Кто был лидером исламистского режима в Судане?,"{'text': ['Хасана ат-Тураби'], 'answer_start': [78]}",Генерал Джафар Нимейри,Хасана ат-Тураби,True,False,bg,bg,bg,bg
57302700a23a5019007fce8b,Членов какой организации пригласил генерал Джафар Нимейри на службу в своем правительстве?,"{'text': ['Национальный исламский фронт'], 'answer_start': [110]}",Национальный исламский фронт,Национальный исламский фронт,True,True,,,,ru
57302700a23a5019007fce8c,Как построил Тураби крепкую экономическую основу?,"{'text': ['сумм из иностранных исламистских банковских систем'], 'answer_start': [325]}",изменение валютной политики,сумм из иностранных исламистских банковских систем,True,False,ru,ru,ru,ru
57302700a23a5019007fce8d,Куда устраивал Тураби близких по духу студентов?,"{'text': ['университет и военную академию'], 'answer_start': [546]}",В университете и военной академии,университет и военную академию,True,False,ru,ru,ru,ru
57302bd0b2c2fd14005689db,Какой группировкой является «Исламское государство»?,"{'text': ['ваххабитской / салафитско-джихадистской экстремистской военизированной группировкой'], 'answer_start': [193]}",ДАИШ,ваххабитской / салафитско-джихадистской экстремистской военизированной группировкой,True,False,uk,bg,uk,uk
57302bd0b2c2fd14005689dc,Кто возглавляет «Исламское государство»?,"{'text': ['арабов-суннитов'], 'answer_start': [318]}",Ваххабитская / салафитско-джихадистская экстремистская военизированная группа,арабов-суннитов,True,False,ru,ru,ru,ru
57302bd0b2c2fd14005689de,"Сколько человек занимало территорию, контролируемую «Исламским государством», по состоянию на март 2015 года?","{'text': ['десятью миллионами человек'], 'answer_start': [576]}",десять миллионов,десятью миллионами человек,True,False,ru,ru,ru,ru
57302bd0b2c2fd14005689df,Чего не хватает «Исламскому государству» со стороны международного сообщества?,"{'text': ['признания'], 'answer_start': [767]}",международного признания,признания,True,True,,,,ru
57302bd0b2c2fd14005689dd,Чем себя провозгласило «Исламское государство» в 2014 году?,"{'text': ['халифатом'], 'answer_start': [395]}",Халифат,халифатом,True,False,bg,bg,bg,bg
573088da069b53140083216b,Где родился Фридрих Ратцель?,"{'text': ['Германии'], 'answer_start': [381]}",Германия,Германии,True,False,bg,de,bg,bg
573088da069b53140083216c,Где родился Хэлфорд Маккиндер?,"{'text': ['Великобритании'], 'answer_start': [412]}",Великобритания,Великобритании,True,False,bg,ru,bg,bg
573088da069b53140083216d,В какой географической дисциплине прославились Хэлфорд Маккиндер и Фридрих Ратцель?,"{'text': ['Политические'], 'answer_start': [330]}",политическая география,Политические,True,False,ru,bg,ru,ru
573088da069b53140083216e,"Чем, по мнению Фридриха Ратцеля, являлся империализм для страны?","{'text': ['необходимым'], 'answer_start': [485]}",Нужно развитие государства.,необходимым,True,False,ru,ru,ru,ru
573088da069b53140083216f,Каким образом европейские географические общества поддерживали путешественников?,"{'text': ['спонсировать'], 'answer_start': [132]}","финансирование исследований, площадка для обмена опытом",спонсировать,True,False,ru,ru,ru,ru
57308f6b8ab72b1400f9c580,"Что с точки зрения теории ориентализма создали европейцы, описывая Восток?","{'text': ['воображаемую географию'], 'answer_start': [65]}",Изображения,воображаемую географию,True,False,ru,ru,ru,ru
57308f6b8ab72b1400f9c581,Как в ранних западных текстах о Востоке описываются восточные жители?,"{'text': ['иррациональным и отсталым'], 'answer_start': [595]}",Иррациональные и отсталые.,иррациональным и отсталым,True,False,ru,ru,ru,ru
57308f6b8ab72b1400f9c582,"Чем, по мнению Запада, являлся Восток?","{'text': ['второго сорта'], 'answer_start': [740]}",Восприятие Востока как нерационального и отсталого противоположно рациональному и прогрессивному Западу.,второго сорта,True,False,ru,ru,ru,ru
57308f6b8ab72b1400f9c583,Что использовал Запад для оправдания контроля над восточными территориями?,"{'text': ['ориентализма'], 'answer_start': [928]}","Запад использовал знания и идеи, что обосновывало социальный, культурный и экономический контроль над другими территориями.",ориентализма,True,False,ru,ru,ru,ru
57308f6b8ab72b1400f9c584,Каким Запад представлялся себе по сравнению с Востоком?,"{'text': ['рациональному и прогрессивному'], 'answer_start': [641]}",реверсия истории,рациональному и прогрессивному,True,False,ru,ru,ru,ru
573093598ab72b1400f9c5ae,Как называется влияние империализма на социальные нормы другого государства?,"{'text': ['Культурный империализм'], 'answer_start': [0]}","Моральная, культурная и социальная мировоззренческая изменчивость",Культурный империализм,True,False,ru,ru,ru,ru
573093598ab72b1400f9c5af,Как нередко называют культурный империализм?,"{'text': ['«мягкой силы»'], 'answer_start': [763]}",Мировое влияние через культуру,«мягкой силы»,True,False,ru,ru,ru,ru
573093598ab72b1400f9c5b0,Какое американское телешоу изменило представления румынских граждан во времена холодной войны?,"{'text': ['Даллас'], 'answer_start': [547]}",Дэласс,Даллас,True,False,ru,en,ru,ru
573093598ab72b1400f9c5b1,Какая империя в истории человечества использовала культурный империализм для свержения местных элит?,"{'text': ['римской'], 'answer_start': [1082]}",Римская империя,римской,True,False,ru,ru,ru,ru
573093598ab72b1400f9c5b2,Как различные режимы борются с культурным империализмом?,"{'text': ['запретов'], 'answer_start': [828]}","Банкротство, ограничения на распространение и противодействие.",запретов,True,False,ru,ru,ru,ru
57309ef18ab72b1400f9c600,"Ведутся споры о взаимосвязи между капитализмом, империализмом и каким третьим элементом?","{'text': ['аристократией'], 'answer_start': [32]}",аристократией,аристократией,True,True,,,,ru
57309ef18ab72b1400f9c602,Когда военно-политический комплекс стал рассматриваться в контексте осмысления империализма?,"{'text': ['1950-х годов'], 'answer_start': [670]}",1950-х годах,1950-х годов,True,False,ru,ru,ru,ru
57309ef18ab72b1400f9c601,Какой период деятельности Йозефа Шумпетера и Нормана Энджелла был наиболее плодотворным?,"{'text': ['перед Первой мировой войной'], 'answer_start': [403]}",1950-х годы,перед Первой мировой войной,True,False,ru,ru,ru,ru
57309ef18ab72b1400f9c603,"Чем, по мнению Гобсона, являлся империализм для мира?","{'text': ['болезнь'], 'answer_start': [776]}",Самой экономической основой империализма.,болезнь,True,False,ru,ru,ru,ru
57309ef18ab72b1400f9c604,Как Гобсон предлагал избавить мир от империализма?,"{'text': ['подорвав саму ее экономическую основу'], 'answer_start': [798]}",Создание вакансий,подорвав саму ее экономическую основу,True,False,ru,ru,ru,ru
5730a4d02461fd1900a9cf29,В каком году Франция установила контроль над Алжиром?,"{'text': ['1830 году'], 'answer_start': [26]}",1830,1830 году,False,False,,,,ru
5730a4d02461fd1900a9cf2a,Когда Франция всерьез занялась восстановлением своей мировой империи?,"{'text': ['после 1850 года'], 'answer_start': [96]}",1850 году,после 1850 года,True,False,ru,ru,ru,ru
5730a4d02461fd1900a9cf2d,Какую религию французы распространяли наряду с империализмом?,"{'text': ['католицизм'], 'answer_start': [652]}",Католицизм,католицизм,True,True,,,,ru
5730a4d02461fd1900a9cf2b,Где Франция сосредоточила свои усилия по восстановлению империи?,"{'text': ['Северной и Западной Африке'], 'answer_start': [144]}","Северная и Западная Африка, Юго-Восточная Азия",Северной и Западной Африке,True,False,ru,ru,ru,ru
5730a4d02461fd1900a9cf2c,Когда французские республиканцы поддержали расширение империи Франции?,"{'text': ['когда Германия занялась созданием собственной колониальной империи'], 'answer_start': [371]}",1850 года,когда Германия занялась созданием собственной колониальной империи,True,False,ru,ru,ru,ru
57309921396df919000961f6,"Когда возникло движение, впоследствии выросшее в Объединенную методистскую церковь?","{'text': ['середине XVIII века'], 'answer_start': [78]}",середине XVIII века,середине XVIII века,True,True,,,,ru
57309921396df919000961f7,"Где возникло движение, впоследствии выросшее в Объединенную методистскую церковь?","{'text': ['в рамках Англиканской церкви'], 'answer_start': [98]}",Оксфордское университета,в рамках Англиканской церкви,True,False,ru,ru,ru,ru
57309921396df919000961f8,Почему группу студентов называли «методистами»?,"{'text': ['методичностью и исключительной скрупулезностью те подходили к изучению Библии'], 'answer_start': [416]}","«Методистами» назывались студенты по их подходам к изучению Библии, их убеждениям и строгому образу жизни.",методичностью и исключительной скрупулезностью те подходили к изучению Библии,True,False,ru,ru,ru,ru
5730b2312461fd1900a9cfad,Какая рабочая группа была организована в поддержку запрета абортов?,"{'text': ['Рабочую группу объединенных методистов по проблемам абортов и сексуальности ('], 'answer_start': [81]}",Рабочая группа объединенных методистов по проблемам абортов и сексуальности (TUMAS).,Рабочую группу объединенных методистов по проблемам абортов и сексуальности (,True,False,ru,ru,ru,ru
5730b2312461fd1900a9cfae,В каком году была предпринята попытка вывести ОМЦ из состава Религиозной коалиции за репродуктивный выбор?,"{'text': ['2012 года'], 'answer_start': [258]}",2012,2012 года,False,False,,,,ru
5730b2312461fd1900a9cfaf,Кто возглавляет Рабочую группу объединенных методистов по проблемам абортов и сексуальности?,"{'text': ['Преподобный Пол Т. Столлсворт'], 'answer_start': [545]}",Председатель Рабочей группы объединенных методистов по проблемам абортов и сексуальности - Rev. Paul T. Stallsworth.,Преподобный Пол Т. Столлсворт,True,False,ru,ru,ru,ru
5730b2ac2461fd1900a9cfb3,Какое движение традиционно поддерживает Методистская церковь?,"{'text': ['движение за трезвый образ жизни'], 'answer_start': [41]}",Темница,движение за трезвый образ жизни,True,False,bg,ru,bg,bg
