id,question_de,original_answer,model_answer,extracted_original_answer,has_letters,is_substring,langdetect_code,hf_lang_code,spacy_lang_code,majority_code
572855973acd2414000df926,"Wie heißt das stationäre Behandlungsprogramm, das die Universität betreibt?","{'text': ['die Sonia Shankman Orthogenic School'], 'answer_start': [308]}",Sonia Shankman Orthogenic School,die Sonia Shankman Orthogenic School,True,False,en,pt,en,en
572855973acd2414000df927,Wie viele öffentliche Charterschulen betreibt die Universität?,"{'text': ['vier'], 'answer_start': [455]}",vier,vier,True,True,,,,de
572855973acd2414000df928,Beim Betreiben welcher Einrichtung hilft das Urban Education Institute?,"{'text': ['vier öffentliche Charterschulen'], 'answer_start': [455]}",Sonia Shankman Orthogenic School,vier öffentliche Charterschulen,True,False,en,pt,en,en
572855973acd2414000df929,Wo liegt die Hyde Park Day School?,"{'text': ['dem Campus der University of Chicago'], 'answer_start': [695]}",Die Hyde Park Day School ist auf dem Campus der University of Chicago gelegen.,dem Campus der University of Chicago,True,True,,,,de
57286951ff5b5019007da20e,Welcher CEO von Microsoft ist auch ein Alumni der University of Chicago?,"{'text': ['Satya Nadella'], 'answer_start': [81]}",Satya Nadella,Satya Nadella,True,True,,,,de
57286951ff5b5019007da20f,Wer war der Gründer der Oracle Corporation?,"{'text': ['Larry Ellison'], 'answer_start': [169]}",der Gründer der Oracle Corporation,Larry Ellison,True,False,de,de,de,de
57286951ff5b5019007da210,Wer ist der drittreichste Mann in Amerika?,"{'text': ['Larry Ellison'], 'answer_start': [169]}",Larry Ellison,Larry Ellison,True,True,,,,de
57286951ff5b5019007da211,Welcher CEO von Goldman Sachs ist auch ein Alumni der University of Chicago?,"{'text': ['Jon Corzine'], 'answer_start': [264]}",Larry Ellison,Jon Corzine,True,False,fr,en,fr,fr
57286951ff5b5019007da212,Wer gründete McKinsey & Company?,"{'text': ['James O. McKinsey'], 'answer_start': [371]}",McKinsey & Company wurde von James O. McKinsey gegründet.,James O. McKinsey,True,True,,,,de
572870b2ff5b5019007da222,Welcher Gewinner des Alfred-Nobel-Gedächtnispreises für Wirtschaftswissenschaften zählt auch zu den Alumni der Universität?,"{'text': ['Milton Friedman'], 'answer_start': [128]}",George Stigler,Milton Friedman,True,False,de,tr,de,de
572870b2ff5b5019007da223,Welcher Berater eines britischen Premierministers ist ebenfalls ein Alumni der Universität?,"{'text': ['George Stigler'], 'answer_start': [287]}",Margaret Thatcher,George Stigler,True,False,en,en,en,en
572870b2ff5b5019007da224,"Wer war der erste Amerikaner, der den Alfred-Nobel-Gedächtnispreises für Wirtschaftswissenschaften gewann?","{'text': ['Paul Samuelson'], 'answer_start': [582]}",Paul Samuelson,Paul Samuelson,True,True,,,,de
572870b2ff5b5019007da225,Welcher Alumni der Universität war für seine Arbeit an der Portfoliotheorie bekannt?,"{'text': ['Eugene Fama'], 'answer_start': [701]}",Thomas Sowell,Eugene Fama,True,False,en,en,en,en
57286dfa2ca10214002da332,Wann ging Kublais Regierung das Geld aus?,"{'text': ['nach 1279'], 'answer_start': [25]}",Nach 1279,nach 1279,True,True,,,,de
57286dfa2ca10214002da333,Was behinderte Kublais zweite Invasion Japans?,"{'text': ['ungünstigen Taifuns'], 'answer_start': [383]}","Korruption, politische Skandalen, Krankheit, ungenügendes Klima, tropisches Terrain",ungünstigen Taifuns,True,False,de,de,de,de
57286dfa2ca10214002da334,Wo regierte die Trần-Dynastie?,"{'text': ['Annam'], 'answer_start': [721]}",Vietnam Đại Việt,Annam,True,False,vi,ur,vi,vi
57286dfa2ca10214002da335,In welcher Schlacht wurden die Mongolen von den Trần geschlagen?,"{'text': ['Schlacht am Bạch Đằng'], 'answer_start': [791]}",Battleschlag am Bạch Đằng,Schlacht am Bạch Đằng,True,False,vi,ur,vi,vi
57286dfa2ca10214002da336,Wann wurden die Mongolen von den Trần geschlagen?,"{'text': ['1288'], 'answer_start': [814]}",1288,1288,False,True,,,,de
57286fa83acd2414000df9e5,Wer war Ayurparibhadras Sohn?,"{'text': ['Gegen Khan'], 'answer_start': [7]}",Gegeen Khan,Gegen Khan,True,False,nl,hi,nl,nl
57286fa83acd2414000df9e6,Wann war Gegen Kaiser?,"{'text': ['1321 bis 1323'], 'answer_start': [90]}",1321 bis 1323,1321 bis 1323,True,True,,,,de
57286fa83acd2414000df9e7,Wen ernannte Gegen zum Großkanzler?,"{'text': ['Baiju'], 'answer_start': [205]}",Baiju,Baiju,True,True,,,,de
57286fa83acd2414000df9e8,Was bedeutete „Da Yuan Tong Zhi“?,"{'text': ['die umfassenden Institutionen des Großen Yuan'], 'answer_start': [349]}",Die Da Yuan Tong Zhi war ein riesiger Sammelband an Codes und Regeln der Yuan-Dynastie.,die umfassenden Institutionen des Großen Yuan,True,False,de,de,de,de
57286fa83acd2414000df9e9,Wie viele rivalisierende Prinzen waren an der Ermordung Gegens beteiligt?,"{'text': ['fünf'], 'answer_start': [552]}",Fünf,fünf,True,True,,,,de
57287d4a2ca10214002da3e4,Welche Kulturen waren Teil von Kublais Verwaltung?,"{'text': ['Han-Chinesen, Kitan, Jurchen, Mongolen und tibetischen Buddhisten'], 'answer_start': [123]}","Han-Chinese, Khitans, Jurchens, Mongols, Tibetan Buddhists","Han-Chinesen, Kitan, Jurchen, Mongolen und tibetischen Buddhisten",True,False,en,de,de,de
57287d4a2ca10214002da3e5,Welche Dynastien inspirierten die Elemente chinesischen Stils von Kublais Regierung?,"{'text': ['Dynastien Tang, Song sowie Kitan Liao und Jurchen Jin'], 'answer_start': [535]}","Khitans, Jurchens, Mongols","Dynastien Tang, Song sowie Kitan Liao und Jurchen Jin",True,False,de,nl,de,de
57287d4a2ca10214002da3e6,Wer waren Kublais chinesische Berater?,"{'text': ['Liu Bingzhong und Yao Shu'], 'answer_start': [614]}",Liu Bingzhong und Yao Shu,Liu Bingzhong und Yao Shu,True,True,,,,de
57287d4a2ca10214002da3e7,Welche Art der Gewaltenteilung hatte Kublais Regierung?,"{'text': ['Dreiteilung'], 'answer_start': [856]}","Zwei zivilen und zwei militärischen Behörden waren Teil der gewaltigen Regierung Kublais.
Bis zu einem Drittel der Gesamtzahl der regierenden Beamten gehörten diese beiden organisierte Gruppen an.
Die zivilen Behörden wurden durch das Zentralsekretariat (Zhongshu Sheng) verwaltet.
Das militärische Amt wurde durch das Privy Council (Ch",Dreiteilung,True,False,de,de,de,de
57287d4a2ca10214002da3e8,Was waren die drei Teile von Kublais Regierung?,"{'text': ['zivile, militärische und zensorische Ämter'], 'answer_start': [882]}","Zivil, Militär und Censorial","zivile, militärische und zensorische Ämter",True,False,sv,de,sv,sv
572881d34b864d1900164a5a,Was war Huihui?,"{'text': ['muslimische Medizin'], 'answer_start': [131]}",Huihui-Ärzte,muslimische Medizin,True,False,ro,ur,ro,ro
572881d34b864d1900164a5b,Wer gründete das Amt für westliche Medizin?,"{'text': ['Jesus der Dolmetscher'], 'answer_start': [193]}",Jesus der Dolmetscher,Jesus der Dolmetscher,True,True,,,,de
572881d34b864d1900164a5c,Wann wurde das Amt für westliche Medizin gegründet?,"{'text': ['1263'], 'answer_start': [224]}",1263,1263,False,True,,,,de
572881d34b864d1900164a5d,Welcher Aspekt der westlichen Medizin gefiel den Chinesen nicht?,"{'text': ['ihr humorales System'], 'answer_start': [505]}",die Humorale Systematik,ihr humorales System,True,False,af,nl,af,af
572881d34b864d1900164a5e,Welche Philosophien lagen der chinesischen Medizin zugrunde?,"{'text': ['Yin-Yang und der Fünf-Elemente-Lehre'], 'answer_start': [547]}",Yin-Yang und Wuxing,Yin-Yang und der Fünf-Elemente-Lehre,True,False,de,de,de,de
5728848cff5b5019007da298,"Wer glaubte, dass das System sozialer Klassen der Yuan nicht als soziale Klassen bezeichnet werden sollte?","{'text': ['Frederick W. Mote'], 'answer_start': [15]}",Frederick W. Mote,Frederick W. Mote,True,True,,,,de
5728848cff5b5019007da299,"Was, glaubte Mote, stellte das Klassensystem der Yuan tatsächlich dar?","{'text': ['Grade von Privilegien'], 'answer_start': [280]}",Position der Personen innerhalb des Vierklassensystems,Grade von Privilegien,True,False,de,de,de,de
5728848cff5b5019007da29a,Es gab viele Chinesen mit welchem unerwarteten Status?,"{'text': ['reiche und sozial hochstehende'], 'answer_start': [455]}",reiche,reiche und sozial hochstehende,True,False,de,it,de,de
5728848cff5b5019007da29b,Es gab viele Mongolen mit welchem unerwarteten Status?,"{'text': ['in Armut lebten und geschunden wurden'], 'answer_start': [575]}",reichen Mongolen,in Armut lebten und geschunden wurden,True,False,de,de,de,de
57290b21af94a219006a9fcf,Wo steht Kenia auf dem CPI-Maßstab?,"{'text': ['weit unten'], 'answer_start': [202]}",139,weit unten,False,False,,,,de
57290b21af94a219006a9fd0,Was misst der CPI-Maßstab?,"{'text': ['Korruption im öffentlichen Sektor'], 'answer_start': [123]}",Wie misst der CPI-Maßstab?,Korruption im öffentlichen Sektor,True,False,de,de,de,de
57290b21af94a219006a9fd1,Welchen Platz auf dem Maßstab hatte Kenia 2012?,"{'text': ['139'], 'answer_start': [244]}",139,139,False,True,,,,de
57290b21af94a219006a9fd2,Wer dämmt Kenia Korruption ein?,"{'text': ['die Einrichtung einer neuen, unabhängigen Kommission für Ethik und Korruptionsbekämpfung'], 'answer_start': [455]}","Kenias neue, unabhängige Kommission für Ethik und Korruptionsbekämpfung (EACC)","die Einrichtung einer neuen, unabhängigen Kommission für Ethik und Korruptionsbekämpfung",True,False,de,de,de,de
57290ee2af94a219006a9fff,Wann unterzeichneten Kibaki und Odinga eine Vereinbarung zur Bildung einer Regierung?,"{'text': ['28. Februar 2008'], 'answer_start': [3]}",Am 28. Februar 2008,28. Februar 2008,True,True,,,,de
57290ee2af94a219006aa000,Was sollte Odingas Rolle in der Regierung sein?,"{'text': ['Premierminister'], 'answer_start': [145]}",Kandidat für zweite Position,Premierminister,True,False,de,de,de,de
57290ee2af94a219006aa001,"Woher stammten die Kabinettminister, die der Präsident ernannte?","{'text': ['Lagern sowohl der PNU als auch der ODM'], 'answer_start': [245]}",Parlamentswahlresultate,Lagern sowohl der PNU als auch der ODM,True,False,ca,de,id,de
57290ee2af94a219006aa002,"Wie wurde festgelegt, wie viele aus jedem Lager er ernennen würde?","{'text': ['wie stark jede der Parteien im Parlament vertreten wäre'], 'answer_start': [317]}",PNU und ODM sollten jeweils zwei Mitglieder konsultieren.,wie stark jede der Parteien im Parlament vertreten wäre,True,False,de,de,de,de
57290ee2af94a219006aa003,Wie lange sollte diese Koalition halten?,"{'text': ['bis zum Ende des aktuellen Parlaments andauern oder früher enden, falls eine der beiden Parteien aus der Abmachung aussteigen würde'], 'answer_start': [577]}",bis zum Ende des aktuellen Parlaments,"bis zum Ende des aktuellen Parlaments andauern oder früher enden, falls eine der beiden Parteien aus der Abmachung aussteigen würde",True,False,de,de,de,de
572914f46aef051400154a46,Was war das Ergebnis der Wahl von 2007?,"{'text': ['Gerichtstermine vor dem Internationalen Strafgerichtshof'], 'answer_start': [70]}","Kenyatta und Ruto waren verantwortlich für die Wahlverhandlungen.
Die Wahlresultate wurden im August 2007 bekanntgegeben.
Präsidentessituiert wurde William Ruto am 4. Mai 2007.
Präsidentessituiert wurde Kenyatta am 9. Oktober 2007.
Die Wahl resultierte in einer schwierigen Beziehung zwischen beiden.
Präsidentessituiert wurde Kenyatta",Gerichtstermine vor dem Internationalen Strafgerichtshof,True,False,de,de,de,de
572914f46aef051400154a47,"Wer entschied sich, das Land 2013 nicht zu besuchen?","{'text': ['US-Präsident Barack Obama'], 'answer_start': [203]}",Barack Obama,US-Präsident Barack Obama,True,False,id,en,id,id
572914f46aef051400154a48,Welches Land besuchte Kenyatta auf Einladung des Präsidenten?,"{'text': ['China'], 'answer_start': [377]}",China,China,True,True,,,,de
572914f46aef051400154a49,Wann besuchte Obama Kenia schließlich?,"{'text': ['Juli 2015'], 'answer_start': [487]}",amüsiert,Juli 2015,True,False,de,de,de,de
572920d73f37b31900478055,Wo arbeiten die meisten Kinderarbeiter?,"{'text': ['Landwirtschaft'], 'answer_start': [77]}","Malindi, Mombasa, Kilifi, Diani",Landwirtschaft,True,False,sw,it,sw,sw
572920d73f37b31900478056,Wie viel Prozent der Mädchen in Kenias Küstengebieten sind in der Prostitution beschäftigt?,"{'text': ['bis zu 30 %'], 'answer_start': [132]}",30%,bis zu 30 %,False,False,,,,de
572920d73f37b31900478057,Wie ist die Altersspanne der meisten Prostituierten in Kenia?,"{'text': ['9-18'], 'answer_start': [297]}",9-18 Jahre,9-18,True,True,,,,de
572920d73f37b31900478058,Was sind einige der Ursachen für Kinderarbeit?,"{'text': ['Armut, fehlender Zugang zu Bildung und schwache Regierungsbehörden'], 'answer_start': [460]}","Armut, fehlender Zugang zur Bildung und schwache Regierungsbehörden","Armut, fehlender Zugang zu Bildung und schwache Regierungsbehörden",True,False,de,de,de,de
5729281baf94a219006aa11f,In welchen Sportarten sind Kenianer aktiv?,"{'text': ['Cricket, Rallyesport, Fußball, Rugbyverband und Boxen'], 'answer_start': [54]}","Cricket, Rallyesport, Fußball, Rugbyverband und Boxen","Cricket, Rallyesport, Fußball, Rugbyverband und Boxen",True,True,,,,de
5729281baf94a219006aa120,Wofür ist das Land bekannt?,"{'text': ['seine Vorherrschaft im Mittelstrecken- und Langstreckenlauf'], 'answer_start': [140]}",Kenia ist bekannt für ihre Dominanz im mittelfeindrigen und langen Laufsport.,seine Vorherrschaft im Mittelstrecken- und Langstreckenlauf,True,False,de,de,de,de
5729281baf94a219006aa121,Wer dominiert die Welt des Langstreckenlaufs?,"{'text': ['Kenianische Sportler (besonders Kalendjin)'], 'answer_start': [458]}",Kalenjin,Kenianische Sportler (besonders Kalendjin),True,False,hr,hi,hr,hr
5729281baf94a219006aa122,Mit welchen Ländern konkurriert Kenia im Langstreckenlauf?,"{'text': ['Marokko und Äthiopien'], 'answer_start': [577]}",Marokko und Äthiopie,Marokko und Äthiopien,True,False,sw,it,sw,sw
57293bc91d0469140077919b,Wer ist der Vorsitzende des IPCC?,"{'text': ['Hoesung Lee'], 'answer_start': [43]}",Hoesung Lee,Hoesung Lee,True,True,,,,de
57293bc91d0469140077919c,Welche Nationalität hat Hoesung Lee?,"{'text': ['Der koreanische'], 'answer_start': [0]}",Korean,Der koreanische,True,False,sq,en,sq,sq
57293bc91d0469140077919d,Wer ist der stellvertretende Vorsitzende des IPCC?,"{'text': ['Ismail El Gizouli'], 'answer_start': [217]}",Ismail El Gizouli,Ismail El Gizouli,True,True,,,,de
57293bc91d0469140077919e,Wer war der erste Vorsitzende des IPCC?,"{'text': ['Bert Bolin'], 'answer_start': [451]}",Rajendra K. Pachauri,Bert Bolin,True,False,lt,hi,lt,lt
57293bc91d0469140077919f,Wann trat Pachauri als Vorsitzender des IPCC zurück?,"{'text': ['Februar 2015'], 'answer_start': [296]}",Februar 2015,Februar 2015,True,True,,,,de
57293e221d046914007791d5,Was machen menschliche Aktivitäten laut Zusammenfassung für politische Entscheidungsträger der Arbeitsgruppe 1 mit Treibhausgasen?,"{'text': ['die Konzentration der Treibhausgase in der Atmosphäre substanziell erhöhen'], 'answer_start': [189]}",Erhöhung der atmosphärischen Konzentrationen von Treibhausgassen,die Konzentration der Treibhausgase in der Atmosphäre substanziell erhöhen,True,False,de,de,de,de
57293e221d046914007791d6,Wozu führen erhöhte Treibhausgase?,"{'text': ['zusätzlichen Erwärmung der Erdoberfläche'], 'answer_start': [288]}",Was führt zu erhöhter CO2-Konzentration?,zusätzlichen Erwärmung der Erdoberfläche,True,False,de,de,de,de
57293e221d046914007791d7,Wie viel des Treibhauseffekts liegt an Kohlendioxid?,"{'text': ['über die Hälfte'], 'answer_start': [371]}",über die Hälfte,über die Hälfte,True,True,,,,de
57293e221d046914007791d8,"Wie heißt das Szenario, in welchem wir unsere Praktiken der Erzeugung von Treibhausgasen nicht ändern?","{'text': ['„Business as usual“- (BAU-)'], 'answer_start': [502]}",BAU-Szenario,„Business as usual“- (BAU-),True,False,pl,it,pl,pl
57293e221d046914007791d9,Um wie viel hat sich die globale Mitteltemperatur der bodennahen Luft im letzten Jahrhundert verändert?,"{'text': ['0,3 bis 0,6 °C'], 'answer_start': [712]}","0,3 bis 0,6 °C","0,3 bis 0,6 °C",True,True,,,,de
572940973f37b319004781a5,Was war nach Angaben des IPCC ein Fehler?,"{'text': ['die Zeitangabe'], 'answer_start': [148]}",Die Zeitangabe von 2035.,die Zeitangabe,True,True,,,,de
572940973f37b319004781a6,Wofür hat sich das IPCC entschuldigt?,"{'text': ['„die mangelhafte Anwendung gängiger IPCC-Verfahren in diesem Fall“'], 'answer_start': [310]}",Bedauern über die mangelhafte Anwendung gängigen IPCC-Verfahren in diesem Fall,„die mangelhafte Anwendung gängiger IPCC-Verfahren in diesem Fall“,True,False,de,de,de,de
572940973f37b319004781a7,Was war die Fehlerquelle?,"{'text': ['dem WWF-Bericht'], 'answer_start': [429]}",WWF,dem WWF-Bericht,True,False,sw,ur,sw,sw
572940973f37b319004781a8,Welcher Bericht enthielt die richtige Zeitangabe?,"{'text': ['„Variations of Snow and Ice in the past and at present on a Global and Regional Scale“'], 'answer_start': [503]}",Der WWF-Bericht,„Variations of Snow and Ice in the past and at present on a Global and Regional Scale“,True,False,de,de,de,de
57294209af94a219006aa201,"Wann wurde der Artikel veröffentlicht, auf dem das Diagramm „Millennial Northern Hemisphere temperature reconstruction“ beruhte?","{'text': ['1999'], 'answer_start': [237]}","Michael E. Mann, Raymond S. Bradley und Malcolm K. Hughes",1999,True,False,en,de,en,en
57294209af94a219006aa202,"Wer schrieb den Artikel, auf dem das Diagramm „Millennial Northern Hemisphere temperature reconstruction“ beruhte?","{'text': ['Michael E. Mann, Raymond S. Bradley und Malcolm K. Hughes'], 'answer_start': [166]}","Michael E. Mann, Raymond S. Bradley und Malcolm K. Hughes","Michael E. Mann, Raymond S. Bradley und Malcolm K. Hughes",True,True,,,,de
57294209af94a219006aa203,Wie lautet der Spitzname des Diagramms „Millennial Northern Hemisphere temperature reconstruction“?,"{'text': ['Hockeyschläger-Diagramm'], 'answer_start': [303]}",Hockeyschläger-Diagramm,Hockeyschläger-Diagramm,True,True,,,,de
57294209af94a219006aa204,Welche Rekonstruktionen unterstützten die Angaben des Artikels von 1999?,"{'text': ['Jones et al. 1998, Pollack, Huang und Shen 1998, Crowley und Lowery 2000 und Briffa 2000'], 'answer_start': [1246]}","Jones et al. 1998, Pollack, Huang & Shen 1998, Crowley & Lowery 2000, Briffa 2000","Jones et al. 1998, Pollack, Huang und Shen 1998, Crowley und Lowery 2000 und Briffa 2000",True,False,en,nl,en,en
57294e6b1d04691400779275,Was hat den Ozonabbau wirksam bekämpft?,"{'text': ['des Montreal-Protokolls'], 'answer_start': [243]}",Der Montreal-Protokoll,des Montreal-Protokolls,True,False,no,de,no,no
57294e6b1d04691400779276,Was versuchte das Kyoto-Protokoll anzugehen?,"{'text': ['Klimawandels'], 'answer_start': [293]}",Kyoto-Protokoll schlug fehl.,Klimawandels,True,False,de,de,sk,de
57294e6b1d04691400779277,Wessen Ziele sind dem IPCC oft noch entgegengesetzt?,"{'text': ['Staaten und Regierungen'], 'answer_start': [529]}",Staaten und Regierungen,Staaten und Regierungen,True,True,,,,de
572957ad1d046914007792d9,In welche Art von Zell drangen vor langer Zeit Cynaobakterien ein?,"{'text': ['eukaryotische'], 'answer_start': [95]}",Freilebende Cyanobakterien in eukaryotische Zellen drangen vor langer Zeit ein.,eukaryotische,True,True,,,,de
572957ad1d046914007792da,Vor wie langer Zeit drangen Cyanobakterien in eine Zelle ein?,"{'text': ['vor etwa einer Milliarde Jahren'], 'answer_start': [11]}",einen Billionärten Jahren,vor etwa einer Milliarde Jahren,True,False,de,de,de,de
572957ad1d046914007792db,Was umgibt Chloroplasten?,"{'text': ['innersten Lipiddoppelschicht-Membranen'], 'answer_start': [260]}",Lipiddoppelschichten,innersten Lipiddoppelschicht-Membranen,True,False,de,de,nl,de
572957ad1d046914007792dc,Welche Art Membran kam vom Wirt?,"{'text': ['phagosomalen'], 'answer_start': [449]}",Lipiddopplesschlüsselmembran,phagosomalen,True,False,ca,de,de,de
572957ad1d046914007792dd,"Was geschah, als die Cyanobakterien assimiliert wurden?","{'text': ['viele seiner Gene gingen verloren oder in den Nukleus des Wirts übertragen'], 'answer_start': [729]}",Wer starb?,viele seiner Gene gingen verloren oder in den Nukleus des Wirts übertragen,True,False,de,de,de,de
5729582b1d046914007792e3,Was bedeutet „Plastid“?,"{'text': ['Chloroplast'], 'answer_start': [194]}",Glaucophyta-Chloroplasten-Entwicklungslinie,Chloroplast,True,True,,,,de
5729582b1d046914007792e4,Wie viele Chloroplasten-Entwicklungslinien gibt es?,"{'text': ['drei'], 'answer_start': [257]}",zweitausendvierhundertachtzig,drei,True,False,de,de,de,de
5729582b1d046914007792e5,Was bedeutet Rhodophyta?,"{'text': ['Rotalgen-Chloroplasten-Entwicklungslinie'], 'answer_start': [367]}","Rhodophyta entspricht dem Wort ""Rohdealz"".

This translation correctly captures the meaning of ""Rhodophyta"" based on the provided context, which translates it to ""Rohdealz,"" meaning ""Red Algae."" This fits within the scope of the given information about different types of chloroplast lineages related to algae.",Rotalgen-Chloroplasten-Entwicklungslinie,True,False,en,en,en,en
5729582b1d046914007792e6,Was bedeutet Chloroplastida?,"{'text': ['grünen Chloroplasten-Entwicklungslinie'], 'answer_start': [438]}",Chloroplastida entspricht dem Grünlichen Chloroplasten-Entwicklungslinie,grünen Chloroplasten-Entwicklungslinie,True,False,de,de,de,de
5729582b1d046914007792e7,Welche Entwicklungslinie enthält Landpflanzen?,"{'text': ['die grüne Chloroplasten-Entwicklungslinie'], 'answer_start': [516]}",Grunzel Chlorellenlinie,die grüne Chloroplasten-Entwicklungslinie,True,False,de,de,de,de
572968cf1d046914007793cb,Wie wird Chloroplasten-DNA abgekürzt?,"{'text': ['ctDNA oder cpDNA'], 'answer_start': [49]}",ctDNA oder cpDNA,ctDNA oder cpDNA,True,True,,,,de
572968cf1d046914007793cc,Was ist ein Synonym für Chloroplasten-DNA?,"{'text': ['das Plastom'], 'answer_start': [100]}","ctDNA, cpDNA, plastome",das Plastom,True,False,es,it,en,it
572968cf1d046914007793cd,Wann wurde das Plastom entdeckt?,"{'text': ['1962'], 'answer_start': [167]}",1962,1962,False,True,,,,de
572968cf1d046914007793ce,Wann wurde das erste Plastom sequenziert?,"{'text': ['1986'], 'answer_start': [195]}","Wann wurde das erste Plastom sequenziert?
Sequenziert wurde das erste Plastom im Jahr 1986.",1986,True,True,,,,de
572968cf1d046914007793cf,Wer sequenzierte das erste Plastom?,"{'text': ['zwei japanische Forschungsteams'], 'answer_start': [233]}",Wie viele Chloroplast-DNA-Sequenzen wurden bislang sequenziert?,zwei japanische Forschungsteams,True,False,de,de,de,de
57296b151d046914007793f1,Was zeigt uns verloren gegangene Chloroplasten?,"{'text': ['Endosymbiotischer Gentransfer'], 'answer_start': [0]}",gene-Vererbungsverhaltensmuster,Endosymbiotischer Gentransfer,True,False,de,de,de,de
57296b151d046914007793f2,Wofür stellen gespendete Gene einen Beweis dar?,"{'text': ['Existenz des verloren gegangen Chloroplasten darstellt'], 'answer_start': [310]}",Gespendete Genes geben Beweise für die Existenz verloren gegangener Chloroplasten vor.,Existenz des verloren gegangen Chloroplasten darstellt,True,False,de,de,de,de
57296b151d046914007793f3,Welche Arten von Chloroplasten haben Kieselalgen?,"{'text': ['einen von Rotalgen abstammenden Chloroplasten'], 'answer_start': [431]}",Kieselalgen haben einen von Rotalgen abstammenden Chloroplasten.,einen von Rotalgen abstammenden Chloroplasten,True,True,,,,de
57296b151d046914007793f4,"Welche Arten von Chloroplasten hatten Kieselalgen einmal, haben sie aber verloren?","{'text': ['von Grünalgen abstammenden Chloroplasten'], 'answer_start': [698]}",Heterokontophyta,von Grünalgen abstammenden Chloroplasten,True,False,fi,nl,fi,fi
57296d1b1d0469140077940d,"Was ist der Beweis dafür, dass Chloroplasten von endosymbiotischen Cyanobakterien abstammen?","{'text': ['von einer Doppelmembran umgeben sind'], 'answer_start': [124]}",Endosymbionts,von einer Doppelmembran umgeben sind,True,False,es,tr,es,es
57296d1b1d0469140077940e,Was wird fälschlicherweise von der äußeren Chloroplasten-Membran angenommen?,"{'text': ['das Produkt der Zellmembran des Wirts ist, die sich entfaltet, um ein das anzestrale Zyanobakterium umgebendes Vesikel zu bilden'], 'answer_start': [327]}","Die äußere Chloroplasten-Membran wurde fälschlicherweise angenommen, dass sie das Produkt der Zellmembran des Wirts ist, die sich entfaltet, um ein das anzestrale Zyanobakterium umgebendes Vesikel zu bilden.","das Produkt der Zellmembran des Wirts ist, die sich entfaltet, um ein das anzestrale Zyanobakterium umgebendes Vesikel zu bilden",True,True,,,,de
57296d1b1d0469140077940f,Was sind beide Chloroplasten-Membranen im Vergleich zu den ursprünglichen Doppelmembranen des Cyanobakteriums?,"{'text': ['homolog'], 'answer_start': [564]}",Die Homologie,homolog,True,True,,,,de
57296d571d04691400779413,"Was ist der einzige Divisor neben 1, den eine Primzahl haben kann?","{'text': ['sich selbst hat'], 'answer_start': [93]}","eine Primzahl
mit nur einem Divisor
besonders 1",sich selbst hat,True,False,de,de,de,de
57296d571d04691400779414,"Wie werden Zahlen größer als 1 bezeichnet, die durch 3 oder mehr Zahlen geteilt werden können?","{'text': ['zusammengesetzte Zahl bezeichnet'], 'answer_start': [178]}",Zusammengesetzte Zahlen,zusammengesetzte Zahl bezeichnet,True,False,de,de,de,de
57296d571d04691400779415,Welcher Satz definiert die Hauptrolle der Primzahlen in der Zahlentheorie?,"{'text': ['Fundamentalsatz der Arithmetik'], 'answer_start': [415]}",Der Fundamentalsatz der Arithmetik definiert die Hauptrolle der Primzahlen in der Zahlentheorie.,Fundamentalsatz der Arithmetik,True,True,,,,de
57296d571d04691400779416,Jede Zahl größer als 1 kann als Produkt von was dargestellt werden?,"{'text': ['Primzahlen'], 'answer_start': [598]}",einer Primzahl,Primzahlen,True,False,de,de,de,de
57296d571d04691400779417,"Warum muss die Eins ausgeschlossen werden, um die Eindeutigkeit des Fundamentalsatzes zu erhalten?","{'text': ['da man in jede Faktorisierung beliebig viele 1er-Instanzen einfügen kann'], 'answer_start': [705]}",Primzahl ausschließlich nehmen,da man in jede Faktorisierung beliebig viele 1er-Instanzen einfügen kann,True,False,de,de,de,de
57296f293f37b319004783a3,"Wie lautet der Name der Eigenschaft, die eine Zahl als Primzahl bezeichnet oder nicht?","{'text': ['Primzahleigenschaft'], 'answer_start': [53]}",Primzahleigenschaft,Primzahleigenschaft,True,True,,,,de
57296f293f37b319004783a4,"Wie heißt der Prozess, mit dem sich die die Primzahleigenschaft einer Zahl n prüfen lässt?","{'text': ['Probedivision'], 'answer_start': [199]}",Prozedur für die Prüfung der Primzahleigenschaft einer Zahl n,Probedivision,True,False,de,de,de,de
57296f293f37b319004783a5,"Wie ist der Name eines Algorithmus, mit dem man die Primzahleigenschaft großer Zahlen bequem überprüfen kann?","{'text': ['Miller-Rabin-Primzahltest'], 'answer_start': [465]}",Miller-Rabin-Primzahltest,Miller-Rabin-Primzahltest,True,True,,,,de
57296f293f37b319004783a6,"Wie heißt ein anderer Algorithmus, mit dem man die Primzahleigenschaft großer Zahlen bequem prüfen kann?","{'text': ['AKS-Primzahltest'], 'answer_start': [564]}",Miller-Rabin-Primzahltest,AKS-Primzahltest,True,False,de,de,de,de
57296f293f37b319004783a7,Aus wie vielen Ziffern besteht seit Januar 2016 die größte bekannte Primzahl?,"{'text': ['22.338.618'], 'answer_start': [853]}",22.338.618,22.338.618,False,True,,,,de
