id,question_en,original_answer,model_answer,extracted_original_answer,has_letters,is_substring,langdetect_code,hf_lang_code,spacy_lang_code,majority_code
57293bc91d0469140077919f,When did Pachauri resign as chair of the IPCC?,"{'text': ['February 2015'], 'answer_start': [281]}",February 2015,February 2015,True,True,,,,en
57293e221d046914007791d5,What does the WG I Summary for Policymakers report say human activities are doing to greenhouse gases?,"{'text': ['substantially increasing the atmospheric concentrations'], 'answer_start': [139]}",Substantially increasing greenhouse gas concentrations.,substantially increasing the atmospheric concentrations,True,False,en,en,en,en
57293e221d046914007791d6,What do increased greenhouse gases cause?,"{'text': [""additional warming of the Earth's surface""], 'answer_start': [247]}","Additional Information:
The context mentions specific terms like ""business as usual"" (BAU), ""greenhouse gases,"" and ""global mean temperature.""

Based on the given German, Russian, and English contexts, what is the correct answer to the following question?

What does increased greenhouse gas emissions lead to?",,True,True,,,,en
57293e221d046914007791d7,How much of the greenhouse effect is due to carbon dioxide?,"{'text': ['over half'], 'answer_start': [355]}","subject
Over half",over half,True,True,,,,en
57293e221d046914007791d8,What is the scenario called in which we don't change our greenhouse gas creation practices?,"{'text': ['""business as usual"" (BAU)'], 'answer_start': [423]}",Business as usual (BAU) scenario,"""business as usual"" (BAU)",True,True,,,,en
57293e221d046914007791d9,How much has global mean surface air temperature changed in the last century?,"{'text': ['0.3 to 0.6 °C'], 'answer_start': [620]}",0.3-0.6 °C,0.3 to 0.6 °C,True,False,en,ur,en,en
572940973f37b319004781a5,What did the IPCC say was mistaken?,"{'text': ['the date'], 'answer_start': [109]}",The poor application of well-established IPCC procedures in this instance.,the date,True,False,en,en,en,en
572940973f37b319004781a6,What did the IPCC apologize for?,"{'text': ['""the poor application of well-established IPCC procedures in this instance""'], 'answer_start': [229]}",Poor application of well-established IPCC procedures,"""the poor application of well-established IPCC procedures in this instance""",True,False,en,en,en,en
572940973f37b319004781a7,What was the source of the mistake?,"{'text': ['the WWF report'], 'answer_start': [366]}","WWF report, ICSI report",the WWF report,True,False,en,en,en,en
572940973f37b319004781a8,What report had the correct date?,"{'text': ['""Variations of Snow and Ice in the past and at present on a Global and Regional Scale""'], 'answer_start': [433]}",WWF,"""Variations of Snow and Ice in the past and at present on a Global and Regional Scale""",True,False,sw,ur,sw,sw
57294209af94a219006aa201,"When was the paper published that the ""Millennial Northern Hemisphere temperature reconstruction"" graph was based on?","{'text': ['1999'], 'answer_start': [142]}","Michael E. Mann, Raymond S. Bradley, and Malcolm K. Hughes",1999,True,False,en,en,en,en
57294209af94a219006aa202,"Who wrote the paper that the ""Millennial Northern Hemisphere temperature reconstruction"" graph was based on?","{'text': ['Michael E. Mann, Raymond S. Bradley and Malcolm K. Hughes'], 'answer_start': [156]}","Michael E. Mann, Raymond S. Bradley, and Malcolm K. Hughes","Michael E. Mann, Raymond S. Bradley and Malcolm K. Hughes",True,True,,,,en
57294209af94a219006aa203,"What is the nickname for the ""Millennial Northern Hemisphere temperature reconstruction"" graph?","{'text': ['hockey stick graph'], 'answer_start': [258]}","""Hockeyschläger-Diagramm""",hockey stick graph,True,False,de,de,de,de
57294209af94a219006aa204,What reconstructions supported the 1999 paper's information?,"{'text': ['Jones et al. 1998, Pollack, Huang & Shen 1998, Crowley & Lowery 2000 and Briffa 2000'], 'answer_start': [1049]}","Jones et al. 1998, Pollack, Huang & Shen 1998, Crowley & Lowery 2000 and Briffa 2000","Jones et al. 1998, Pollack, Huang & Shen 1998, Crowley & Lowery 2000 and Briffa 2000",True,True,,,,en
57294e6b1d04691400779275,What has successfully dealt with ozone depletion?,"{'text': ['the Montreal Protocol'], 'answer_start': [238]}",Montreal Protocol,the Montreal Protocol,True,False,it,ur,it,it
57294e6b1d04691400779276,What did the Kyoto Protocol try to address?,"{'text': ['Climate Change'], 'answer_start': [292]}",Reducing greenhouse gas emissions,Climate Change,True,False,en,en,en,en
57294e6b1d04691400779277,Whose goals often still oppose the IPCC?,"{'text': ['states and governments'], 'answer_start': [488]}",states and governments,states and governments,True,True,,,,en
572957ad1d046914007792d9,What kind of cell did cynaobacteria enter long ago?,"{'text': ['eukaryotic'], 'answer_start': [84]}",eukaryotic cell,eukaryotic,True,True,,,,en
572957ad1d046914007792da,How long ago did cyanobacteria enter a cell?,"{'text': ['around a billion years ago'], 'answer_start': [10]}",a billion years ago,around a billion years ago,True,False,en,en,en,en
572957ad1d046914007792db,What surrounds chloroplasts?,"{'text': ['two innermost lipid-bilayer membranes'], 'answer_start': [214]}",Lipid bilayers,two innermost lipid-bilayer membranes,True,False,tl,en,tr,en
572957ad1d046914007792dc,What kind of membrane came from the host?,"{'text': ['phagosomal'], 'answer_start': [398]}",gramnegativen Zellwand des anzestralen Cyanobakteriums,phagosomal,True,False,de,nl,de,de
572957ad1d046914007792dd,What happened when cyanobacteria was assimilated?,"{'text': ['many of its genes were lost or transferred to the nucleus of the host'], 'answer_start': [640]}",Many genes were lost or transferred to the nucleus of the host.,many of its genes were lost or transferred to the nucleus of the host,True,False,en,en,en,en
5729582b1d046914007792e3,What does 'plastid' mean?,"{'text': ['chloroplast'], 'answer_start': [172]}",chloroplast,chloroplast,True,True,,,,en
5729582b1d046914007792e4,How many chloroplast lineages are there?,"{'text': ['three'], 'answer_start': [228]}",Three,three,True,True,,,,en
5729582b1d046914007792e5,What does rhodophyte mean?,"{'text': ['red algal chloroplast lineage'], 'answer_start': [311]}",red algal,red algal chloroplast lineage,True,False,et,hi,cy,hi
5729582b1d046914007792e6,What does chloroplastidan mean?,"{'text': ['green chloroplast lineage'], 'answer_start': [369]}",Green chloroplast lineage,green chloroplast lineage,True,True,,,,en
5729582b1d046914007792e7,Which lineage includes land plants?,"{'text': ['the green chloroplast lineage'], 'answer_start': [432]}",Glaucophyte chloroplast lineage,the green chloroplast lineage,True,False,en,it,en,en
572968cf1d046914007793cb,What is chloroplast DNA abbreviated as?,"{'text': ['ctDNA, or cpDNA'], 'answer_start': [54]}",ctDNA or cpDNA,"ctDNA, or cpDNA",True,True,,,,en
572968cf1d046914007793cc,What is a synonym for chloroplast DNA?,"{'text': ['the plastome'], 'answer_start': [91]}",plastome,the plastome,True,False,sk,ur,sk,sk
572968cf1d046914007793cd,When was the plastome discovered?,"{'text': ['1962'], 'answer_start': [139]}",1962,1962,False,True,,,,en
572968cf1d046914007793ce,When was the first plastome sequenced?,"{'text': ['1986'], 'answer_start': [168]}",1986,1986,False,True,,,,en
572968cf1d046914007793cf,Who sequenced the first plastome?,"{'text': ['two Japanese research teams'], 'answer_start': [178]}",Two Japanese research teams,two Japanese research teams,True,True,,,,en
57296b151d046914007793f1,What shows us lost chloroplasts?,"{'text': ['Endosymbiotic gene transfer'], 'answer_start': [0]}",genes persisted,Endosymbiotic gene transfer,True,False,no,en,no,no
57296b151d046914007793f2,What do donated genes give evidence of?,"{'text': [""the lost chloroplast's existence""], 'answer_start': [228]}",lost chloroplasts,,True,True,,,,en
57296b151d046914007793f3,What kind of chloroplasts do diatoms have?,"{'text': ['a red algal derived chloroplast'], 'answer_start': [319]}",red and green chloroplasts,a red algal derived chloroplast,True,False,en,en,en,en
57296b151d046914007793f4,What kind of chloroplasts did diatoms have but lost?,"{'text': ['green algal derived chloroplast'], 'answer_start': [512]}",Red chloroplasts,green algal derived chloroplast,True,False,en,en,en,en
57296d1b1d0469140077940d,What is evidence chloroplasts descended from endosymbiotic cyanobacteria?,"{'text': ['surrounded by a double membrane'], 'answer_start': [117]}",Outer chloroplast membrane,surrounded by a double membrane,True,False,en,nl,en,en
57296d1b1d0469140077940e,What is incorrectly thought about the outer chloroplast membrane?,"{'text': [""the product of the host's cell membrane infolding to form a vesicle to surround the ancestral cyanobacterium""], 'answer_start': [309]}",The incorrect belief about the outer chloroplast membrane is that it is formed by an infolding of the host's cell membrane to enclose the ancestral cyanobacterium.,,True,True,,,,en
57296d1b1d0469140077940f,How do both chloroplast membranes compare to cyanobacterium's original double membranes?,"{'text': ['homologous'], 'answer_start': [467]}",homologous,homologous,True,True,,,,en
57296d571d04691400779413,What is the only divisor besides 1 that a prime number can have?,"{'text': ['itself'], 'answer_start': [110]}",Only self,itself,True,False,en,en,en,en
57296d571d04691400779414,What are numbers greater than 1 that can be divided by 3 or more numbers called?,"{'text': ['composite number'], 'answer_start': [189]}",Composite numbers,composite number,True,True,,,,en
57296d571d04691400779415,What theorem defines the main role of primes in number theory?,"{'text': ['fundamental theorem of arithmetic'], 'answer_start': [373]}",Fundamental theorem of arithmetic,fundamental theorem of arithmetic,True,True,,,,en
57296d571d04691400779416,Any number larger than 1 can be represented as a product of what?,"{'text': ['primes'], 'answer_start': [524]}",Any number larger than 1 can be represented as a product of primes.,primes,True,True,,,,en
57296d571d04691400779417,Why must one be excluded in order to preserve the uniqueness of the fundamental theorem?,"{'text': ['because one can include arbitrarily many instances of 1 in any factorization'], 'answer_start': [625]}",the number 1,because one can include arbitrarily many instances of 1 in any factorization,True,False,en,en,en,en
57296f293f37b319004783a3,What is the name of the property that designates a number as being prime or not?,"{'text': ['primality'], 'answer_start': [47]}",primality,primality,True,True,,,,en
57296f293f37b319004783a4,What is the name of the process which confirms the primality of a number n?,"{'text': ['trial division'], 'answer_start': [142]}",trial division,trial division,True,True,,,,en
57296f293f37b319004783a5,What is the name of one algorithm useful for conveniently testing the primality of large numbers?,"{'text': ['Miller–Rabin primality test'], 'answer_start': [363]}",Miller-Rabin primality test,Miller–Rabin primality test,True,True,,,,en
57296f293f37b319004783a6,What is the name of another algorithm useful for conveniently testing the primality of large numbers?,"{'text': ['AKS primality test'], 'answer_start': [452]}",Miller-Rabin primality test,AKS primality test,True,False,en,en,en,en
57296f293f37b319004783a7,As of January 2016 how many digits does the largest known prime consist of?,"{'text': ['22,338,618'], 'answer_start': [724]}","22,338,618","22,338,618",False,True,,,,en
572991943f37b319004784a1,What conjecture holds that there is an infinite amount of twin primes?,"{'text': ['twin prime conjecture'], 'answer_start': [173]}",Twin Prime Conjecture,twin prime conjecture,True,True,,,,en
572991943f37b319004784a2,What is a twin prime?,"{'text': ['pairs of primes with difference 2'], 'answer_start': [138]}",infinitely many pairs,pairs of primes with difference 2,True,False,en,en,en,en
572991943f37b319004784a3,"Which conjecture holds that for any positive integer n, there is an infinite amount of pairs of consecutive primes differing by 2n?","{'text': [""Polignac's conjecture""], 'answer_start': [197]}",Polignac's conjecture,,True,True,,,,en
572991943f37b319004784a4,Of what form is the infinite amount of primes that comprise the special cases of Schinzel's hypothesis?,"{'text': ['n2 + 1'], 'answer_start': [439]}",n2 + 1,n2 + 1,True,True,,,,en
572991943f37b319004784a5,What conjecture holds that there are always a minimum of 4 primes  between the squares of consecutive primes greater than 2?,"{'text': [""Brocard's conjecture""], 'answer_start': [521]}",Brocard's conjecture,,True,True,,,,en
57299a6f6aef051400155016,What does the word prime generally suggest?,"{'text': ['minimality or indecomposability'], 'answer_start': [156]}",Minimality or indecomposability,minimality or indecomposability,True,True,,,,en
57299a6f6aef051400155017,"For a field F containing 0 and 1, what would be the prime field?","{'text': ['the smallest subfield'], 'answer_start': [246]}","Q: What is the prime field?
A: Q",the smallest subfield,True,False,en,en,en,en
57299a6f6aef051400155019,How can any knot be distinctively indicated?,"{'text': ['as a connected sum of prime knots'], 'answer_start': [728]}","In knot theory, a prime knot is a knot that is indecomposable in the sense that it cannot be written as the knot sum of two nontrivial knots.",as a connected sum of prime knots,True,False,en,en,en,en
57299a6f6aef05140015501a,What is an additional meaning intended when the word prime is used?,"{'text': ['any object can be, essentially uniquely, decomposed into its prime components'], 'answer_start': [459]}",Essentially unique decomposition,"any object can be, essentially uniquely, decomposed into its prime components",True,False,fr,en,fr,fr
57299a6f6aef051400155018,What does it mean for a knot to be considered indecomposable?,"{'text': ['it cannot be written as the knot sum of two nontrivial knots'], 'answer_start': [631]}",A prime decomposition.,it cannot be written as the knot sum of two nontrivial knots,True,False,it,pt,it,it
5729a26d6aef05140015505a,What happens to the norm when a number is multiplied by p?,"{'text': ['gets smaller'], 'answer_start': [25]}",The norm gets smaller.,gets smaller,True,True,,,,en
5729a26d6aef05140015505b,To what may general global fields be transferred to or from?,"{'text': ['completed (or local) fields'], 'answer_start': [552]}",general global fields may be transferred to or from the completed (or local) fields,completed (or local) fields,True,True,,,,en
5729a26d6aef05140015505c,Completing Q with respect to what will produce the field of real numbers?,"{'text': ['the absolute value'], 'answer_start': [223]}",Completing Q with respect to the absolute value produces the field of real numbers.,the absolute value,True,True,,,,en
5729a26d6aef05140015505d,What principle highlights the significance of primes in number theory,"{'text': ['local-global principle'], 'answer_start': [586]}",Local-global principle,local-global principle,True,True,,,,en
572f6a0ba23a5019007fc5eb,What flows between the Bingen and Bonn?,"{'text': ['Middle Rhine'], 'answer_start': [29]}",The Middle Rhine,Middle Rhine,True,True,,,,en
572f6a0ba23a5019007fc5ec,What gorge is between the Bingen and Bonn?,"{'text': ['Rhine Gorge'], 'answer_start': [60]}",The Rhine Gorge,Rhine Gorge,True,True,,,,en
572f6a0ba23a5019007fc5ed,How was the Rhine Gorge formed?,"{'text': ['erosion'], 'answer_start': [106]}",Erosion,erosion,True,True,,,,en
572f6a0ba23a5019007fc5ee,What is the area called near the Rhine Gorge with castles from the middle ages?,"{'text': ['the Romantic Rhine'], 'answer_start': [425]}",Romantic Rhine,the Romantic Rhine,True,False,ro,hi,ro,ro
572ff12e04bcaa1900d76eff,What flows between Bingen and Bonn?,"{'text': ['Middle Rhine'], 'answer_start': [29]}",The Middle Rhine,Middle Rhine,True,True,,,,en
572ff12e04bcaa1900d76f00,Where does the Middle Rhine flow between Bingen and Bonn?,"{'text': ['Rhine Gorge'], 'answer_start': [60]}",The Middle Rhine flows between Bingen and Bonn.,Rhine Gorge,True,False,en,en,en,en
572ff12e04bcaa1900d76f02,What is the Rhine Gorge known for?,"{'text': ['castles and vineyards'], 'answer_start': [346]}",Many castles and vineyards,castles and vineyards,True,True,,,,en
572ff12e04bcaa1900d76f03,What is the section of the Rhine Gorge recognized by UNESCO called?,"{'text': ['the Romantic Rhine'], 'answer_start': [425]}",The Romantic Rhine,the Romantic Rhine,True,True,,,,en
572ff673b2c2fd1400568669,What is the name of the Delta in the Netherlands?,"{'text': ['Rhine-Meuse'], 'answer_start': [4]}","Rhine Delta, Rhine-Meuse Delta, or Rhine-Meuse-Scheldt Delta",Rhine-Meuse,True,True,,,,en
572ff673b2c2fd140056866a,Where does the Delta in the Netherlands begin?,"{'text': ['near Millingen aan de Rijn'], 'answer_start': [83]}",Millingen aan de Rijn,near Millingen aan de Rijn,True,False,nl,nl,nl,nl
572ff673b2c2fd140056866b,What is the nickname for the Delta in the Netherlands?,"{'text': ['Rhine Delta'], 'answer_start': [264]}",Rhine-Meuse Delta,Rhine Delta,True,False,de,fr,de,de
572ffd75b2c2fd14005686e5,When did the last glacial start?,"{'text': ['~74,000 (BP = Before Present)'], 'answer_start': [26]}","~74,000 BP","~74,000 (BP = Before Present)",True,False,de,tr,de,de
572ffd75b2c2fd14005686e6,When did the last glacial end?,"{'text': ['11,600 BP'], 'answer_start': [92]}","11,600 BP","11,600 BP",True,True,,,,en
572ffd75b2c2fd14005686e7,Which direction did the Rhine flow during the last cold phase?,"{'text': ['west'], 'answer_start': [346]}",West,west,True,True,,,,en
572ffd75b2c2fd14005686e8,How much lower was the North Sea in the last cold phase than it is today?,"{'text': ['120 m'], 'answer_start': [593]}",120 m,120 m,True,True,,,,en
572ffd75b2c2fd14005686e9,"Besides the North Sea and the Irish Channel, what else was lowered in the last cold phase?","{'text': ['English Channel'], 'answer_start': [474]}",Nordsee,English Channel,True,False,nl,de,nl,nl
572fffb404bcaa1900d76fef,When did Europe slowly begin to warm up from the last Ice Age?,"{'text': ['22,000 years ago'], 'answer_start': [49]}","22,000 years ago","22,000 years ago",True,True,,,,en
572fffb404bcaa1900d76ff0,What did frozen subsoil and expanded alpine glaciers begin to do?,"{'text': ['thaw'], 'answer_start': [127]}",Thawed and melted,thaw,True,True,,,,en
572fffb404bcaa1900d76ff1,Where did the discharge from glaciers go in Europe in the last Ice Age?,"{'text': ['Rhine'], 'answer_start': [218]}",Rhein and its downstream extension,Rhine,True,False,en,en,en,en
572fffb404bcaa1900d76ff2,When did rapid warming begin and help vegetation?,"{'text': ['13,000 BP'], 'answer_start': [323]}","About 13,000 BP","13,000 BP",True,True,,,,en
572fffb404bcaa1900d76ff3,When was Europe fully forested and recovered from the last Ice Age?,"{'text': ['9000 BP'], 'answer_start': [337]}",9000 BP,9000 BP,True,True,,,,en
57300a9a04bcaa1900d77063,When was Rhineland subject to the Treaty of Versailles?,"{'text': ['end of World War I'], 'answer_start': [7]}",1919,end of World War I,False,False,,,,en
57300a9a04bcaa1900d77064,When would the occupation of allies leave Rhineland?,"{'text': ['1935'], 'answer_start': [142]}",1935,1935,False,True,,,,en
57300a9a04bcaa1900d77065,"After 1935, who would be forbidden to enter Rhineland?","{'text': ['German army'], 'answer_start': [206]}",German Army,German army,True,True,,,,en
57300a9a04bcaa1900d77066,What do some believe the Treaty of Versailles assisted in?,"{'text': [""Adolf Hitler's rise to power""], 'answer_start': [370]}",Adolf Hitler's rise to power,,True,True,,,,en
57300a9a04bcaa1900d77067,When did the German army reoccupy Rhineland?,"{'text': ['1936'], 'answer_start': [477]}",1936,1936,False,True,,,,en
572fadcbb2c2fd1400568329,"Where was an elected assembly to be set up, under the terms of the Scotland Act of 1978?","{'text': ['Edinburgh'], 'answer_start': [81]}",Edinburgh,Edinburgh,True,True,,,,en
572fadcbb2c2fd140056832a,How many of the Scottish electorate would need to for it on the referendum?,"{'text': ['majority'], 'answer_start': [109]}",40%,majority,False,False,,,,en
572fadcbb2c2fd140056832c,What percentage of the vote for a Scottish Assembly in favor of it?,"{'text': ['51.6%'], 'answer_start': [368]}",51.6%,51.6%,False,True,,,,en
572fadcbb2c2fd140056832b,How did trying to establish a devolved Scottish Assembly go in 1979?,"{'text': ['failed'], 'answer_start': [338]}",The 1979 Scottish devolution referendum failed.,failed,True,True,,,,en
572fadcbb2c2fd140056832d,What percentage of Scotland's voting population failed to actually vote?,"{'text': ['32.9%'], 'answer_start': [517]}",32.9%,32.9%,False,True,,,,en
572fc6f204bcaa1900d76cf5,Where is much of the work of the Scottish Parliament done?,"{'text': ['committee'], 'answer_start': [55]}",committee,committee,True,True,,,,en
572fc6f204bcaa1900d76cf6,What are committees in the Scottish Parliament compared to other systems?,"{'text': ['stronger'], 'answer_start': [92]}",Scottish Parliament,stronger,True,False,en,en,en,en
572fc6f204bcaa1900d76cf7,What is one avenue being compensated for by having committees serve such a large role?,"{'text': ['no revising chamber'], 'answer_start': [313]}",Backbenchers,no revising chamber,True,False,de,nl,de,de
572fc6f204bcaa1900d76cf8,Taking evidence from witnesses is one of committees' what?,"{'text': ['principal role'], 'answer_start': [338]}",take testimony,principal role,True,False,fi,sw,fi,fi
572fc6f204bcaa1900d76cf9,Where might committees meet outside of Parliament?,"{'text': ['other locations throughout Scotland'], 'answer_start': [605]}",Scottish Borders,other locations throughout Scotland,True,False,en,en,en,en
572fc8a904bcaa1900d76d1f,What is set up to scrutinize private bills submitted by party outsiders?,"{'text': ['committee'], 'answer_start': [18]}",Private Bill Committees,committee,True,True,,,,en
572fc8a904bcaa1900d76d20,What topic do private bills typically have?,"{'text': ['large-scale development projects'], 'answer_start': [248]}",Infrastructure projects,large-scale development projects,True,False,ro,en,ro,ro
572fc8a904bcaa1900d76d21,Who decides how land or property is allowed to be used?,"{'text': ['Scottish Government.'], 'answer_start': [194]}",The Scottish Parliament,Scottish Government.,True,False,en,en,en,en
572fc8a904bcaa1900d76d22,What kind of committee considered legislation on the development of the Edinburgh Tram Network?,"{'text': ['Private Bill'], 'answer_start': [355]}",Private Bill Committee,Private Bill,True,True,,,,en
572fcc43b2c2fd140056847d,What is the name of matters outside the legislative ability of the Scottish Parliament?,"{'text': ['Reserved'], 'answer_start': [0]}","Abortion, Broadcasting Policy, Civil Service, Common Markets for UK Goods and Services, Constitution, Electricity, Coal, Oil, Gas, Nuclear Energy, Defence, National Security, Drug Policy, Employment, Foreign Policy, Relations with Europe, Transport Safety and Regulation, National Lottery, Protection of Borders, Social Security, Stability of UK's Fiscal, Economic, and Monetary System",Reserved,True,False,en,en,en,en
572fcc43b2c2fd140056847e,Issues dealt with at Westminster are not ones who is able to deal with?,"{'text': ['The Scottish Parliament'], 'answer_start': [102]}",UK government ministers,The Scottish Parliament,True,False,en,en,en,en
572fcc43b2c2fd140056847f,Where are issues like abortion and drug policy legislated on?,"{'text': ['Westminster'], 'answer_start': [205]}",Westminster,Westminster,True,True,,,,en
572fcc43b2c2fd1400568480,Most aspects of transport safety is a subject dealt with by whom?,"{'text': ['UK Government ministers'], 'answer_start': [267]}",UK Government Ministers,UK Government ministers,True,True,,,,en
572fdb17b2c2fd140056851d,What does being an MSP share with the House of Commons?,"{'text': ['a number of qualifications'], 'answer_start': [28]}",A number of qualifications,a number of qualifications,True,True,,,,en
572fdb17b2c2fd140056851e,When was the British Nationality Act passed?,"{'text': ['1981'], 'answer_start': [199]}",British Nationality Act 1981,1981,True,True,,,,en
572fdb17b2c2fd140056851f,How old most a person be to apply to be an MSP?,"{'text': ['over the age of 18'], 'answer_start': [235]}",18 years old,over the age of 18,True,False,tr,en,tr,tr
572fdb17b2c2fd1400568520,Members of which organizations are disqualified from sitting in the SP as elected MSPs?,"{'text': ['police and the armed forces'], 'answer_start': [483]}",Members of the police and the armed forces.,police and the armed forces,True,True,,,,en
572fdb17b2c2fd1400568521,What act sets the term for judging the boundaries of sanity to which individuals wishing to sit on the SP must adhere?,"{'text': ['Mental Health (Care and Treatment) (Scotland) Act 2003'], 'answer_start': [781]}",Mental Health (Care and Treatment) (Scotland) Act 2003,Mental Health (Care and Treatment) (Scotland) Act 2003,True,True,,,,en
572ff932a23a5019007fcbd5,What type of role that Islamism seeks makes it a somewhat controversial concept?,"{'text': ['political'], 'answer_start': [65]}",Political role,political,True,True,,,,en
572ff932a23a5019007fcbd6,What do supporters of Islamism believe their views reflect?,"{'text': ['Islam'], 'answer_start': [157]}",Islam reflects their beliefs,Islam,True,True,,,,en
572ff932a23a5019007fcbd7,The idea that Islam can be apolitical isn't able to be embraced by whom?,"{'text': ['its supporters'], 'answer_start': [107]}",Muslim intellectuals,its supporters,True,False,ca,ur,ca,ca
572ff932a23a5019007fcbd8,What does the inability to separate Islam from Islamism lead many in the West to support?,"{'text': ['illiberal Islamic regimes'], 'answer_start': [517]}","subject
illiberal Islamic regimes",illiberal Islamic regimes,True,True,,,,en
572ff932a23a5019007fcbd9,What do progressive moderates of Islam seek to separate?,"{'text': ['religion from politics'], 'answer_start': [607]}",Religion from Politics,religion from politics,True,True,,,,en
572ffe6fb2c2fd14005686ef,What type of movement is the Muslim Brotherhood?,"{'text': ['Islamist'], 'answer_start': [0]}",Islamic Movement,Islamist,True,False,en,en,en,en
572ffe6fb2c2fd14005686f2,The Muslim Brotherhood's competence compares well against what type of local governments?,"{'text': ['incompetent, inefficient, or neglectful'], 'answer_start': [421]}",Incompetent,"incompetent, inefficient, or neglectful",True,False,it,it,it,it
572ffe6fb2c2fd14005686f0,What type of assistance to out of town students is the Muslim Brotherhood known for?,"{'text': ['shelters, educational assistance, free or low cost medical clinics, housing assistance'], 'answer_start': [81]}",Housing assistance,"shelters, educational assistance, free or low cost medical clinics, housing assistance",True,False,en,en,en,en
572ffe6fb2c2fd14005686f3,What are incompetent government's commitment to social justice limited to?,"{'text': ['rhetoric'], 'answer_start': [522]}",Rhetoric,rhetoric,True,True,,,,en
572ffe6fb2c2fd14005686f1,Why has the Muslim Brotherhood facilitated inexpensive mass marriage ceremonies?,"{'text': ['avoid prohibitively costly dowry demands'], 'answer_start': [279]}",Islamic law,avoid prohibitively costly dowry demands,True,False,tl,ur,tl,tl
572ffee1947a6a140053cf14,What was Iqbal studying in England and Germany?,"{'text': ['law and philosophy'], 'answer_start': [15]}",Law and philosophy,law and philosophy,True,True,,,,en
572ffee1947a6a140053cf15,What organization did Iqbal join in London?,"{'text': ['All India Muslim League'], 'answer_start': [108]}",All India Muslim League,All India Muslim League,True,True,,,,en
572ffee1947a6a140053cf17,Who was Iqbal a critic of?,"{'text': ['mainstream Indian nationalist and secularist Indian National Congress'], 'answer_start': [470]}",Indian National Congress,mainstream Indian nationalist and secularist Indian National Congress,True,False,en,en,en,en
572ffee1947a6a140053cf16,What year did Iqbal return to Lahore?,"{'text': ['1908'], 'answer_start': [159]}",1908,1908,False,True,,,,en
572ffee1947a6a140053cf18,What book was Iqbal's seven English lectures published as?,"{'text': ['The Reconstruction of Religious Thought in Islam'], 'answer_start': [639]}",The Reconstruction of Religious Thought in Islam,The Reconstruction of Religious Thought in Islam,True,True,,,,en
57302700a23a5019007fce89,What type of regime ruled over Sudan for many years?,"{'text': ['Islamist'], 'answer_start': [29]}",Islamist regime,Islamist,True,True,,,,en
57302700a23a5019007fce8a,Who was the leader of the Islamist regime in Sudan?,"{'text': ['Hassan al-Turabi'], 'answer_start': [69]}",Hassan al-Turabi,Hassan al-Turabi,True,True,,,,en
57302700a23a5019007fce8b,What organization did General Gaafar al-Nimeiry invite members of to serve in his government?,"{'text': ['National Islamic Front'], 'answer_start': [91]}",National Islamic Front,National Islamic Front,True,True,,,,en
57302700a23a5019007fce8c,How did Turabi build a strong economic base?,"{'text': ['money from foreign Islamist banking systems'], 'answer_start': [273]}",Foreign Islamist banking systems,money from foreign Islamist banking systems,True,False,da,en,da,da
57302700a23a5019007fce8d,Where did Turabi place students sympathetic to his views?,"{'text': ['university and military academy'], 'answer_start': [461]}","university
military academy",university and military academy,True,False,en,en,en,en
57302bd0b2c2fd14005689db,What type of group is The Islamic State?,"{'text': ['Wahhabi/Salafi jihadist extremist militant'], 'answer_start': [190]}",Wahhabi/Salafi jihadist extremist militant,Wahhabi/Salafi jihadist extremist militant,True,True,,,,en
57302bd0b2c2fd14005689dc,Who leads The Islamic State?,"{'text': ['Sunni Arabs'], 'answer_start': [278]}",Sunni Arabs from Iraq and Syria,Sunni Arabs,True,True,,,,en
57302bd0b2c2fd14005689de,How many people did the Islamic State control the territory of as of March 2015?,"{'text': ['ten million'], 'answer_start': [506]}",Ten million,ten million,True,True,,,,en
57302bd0b2c2fd14005689df,What does the Islamic State lack from the international community?,"{'text': ['recognition'], 'answer_start': [674]}",international recognition,recognition,True,True,,,,en
57302bd0b2c2fd14005689dd,What did the Islamic State proclaim itself in 2014?,"{'text': ['a caliphate'], 'answer_start': [348]}",Acaliphate,a caliphate,True,True,,,,en
573088da069b53140083216b,Where was Friedrich Ratzel born?,"{'text': ['Germany'], 'answer_start': [316]}",Germany,Germany,True,True,,,,en
573088da069b53140083216c,Where was Halford Mackinder born?,"{'text': ['Britain'], 'answer_start': [349]}",Halford Mackinder,Britain,True,False,da,de,da,da
573088da069b53140083216d,Halford Mackinder and Friedrich Ratzel where what kind of geographers?,"{'text': ['Political'], 'answer_start': [266]}",Political geographer,Political,True,True,,,,en
573088da069b53140083216e,Friedrich Ratzel thought imperialism was what for the country?,"{'text': ['necessary'], 'answer_start': [415]}",necessary condition for the state's survival,necessary,True,True,,,,en
573088da069b53140083216f,How would the geographical societies in Europe support certain travelers?,"{'text': ['fund'], 'answer_start': [121]}",Funding travel stories,fund,True,True,,,,en
57308f6b8ab72b1400f9c580,Orientalism refers to how the West developed a what of the East?,"{'text': ['imaginative geography'], 'answer_start': [78]}",imaginative geography,imaginative geography,True,True,,,,en
57308f6b8ab72b1400f9c581,Early Western texts referencing the East describe the people as being what?,"{'text': ['irrational and backward'], 'answer_start': [605]}",irrational and backward,irrational and backward,True,True,,,,en
57308f6b8ab72b1400f9c582,The West saw the East as what?,"{'text': ['inferior'], 'answer_start': [738]}",rational and progressive,inferior,True,False,en,en,en,en
