id,question_ru,original_answer,model_answer,extracted_original_answer,has_letters,is_substring,langdetect_code,hf_lang_code,spacy_lang_code,majority_code
572920d73f37b31900478056,Какой процент девушек занимается проституцией в прибрежных районах Кении?,"{'text': ['до 30%'], 'answer_start': [137]}",30%,до 30%,False,False,,,,ru
572920d73f37b31900478057,Каков возрастной диапазон большинства проституток в Кении?,"{'text': ['от 9 до 18 лет'], 'answer_start': [284]}",9-18 года,от 9 до 18 лет,True,False,ru,ru,ru,ru
572920d73f37b31900478058,Каковы некоторые из причин детского труда?,"{'text': ['бедность, отсутствие доступа к образованию и слабые государственные учреждения'], 'answer_start': [443]}","Armut, отсутствие доступа к образованию и слабые государственные органы.","бедность, отсутствие доступа к образованию и слабые государственные учреждения",True,False,ru,ru,ru,ru
5729281baf94a219006aa11f,Какими видами спорта активно занимаются кенийцы?,"{'text': ['крикет, ралли, футбол, регби и бокс'], 'answer_start': [55]}","Cricket, rallying, football, rugby union, boxing","крикет, ралли, футбол, регби и бокс",True,False,en,en,en,en
5729281baf94a219006aa120,Чем известна эта страна?,"{'text': ['своим доминированием в легкой атлетике с бегом на средние и длинные дистанции'], 'answer_start': [126]}",Вашингтон,своим доминированием в легкой атлетике с бегом на средние и длинные дистанции,True,False,bg,ur,bg,bg
5729281baf94a219006aa121,Кто доминирует в мире бега на длинные дистанции?,"{'text': ['Кенийские спортсмены (особенно Календжин)'], 'answer_start': [396]}",Календжины,Кенийские спортсмены (особенно Календжин),True,False,ru,ru,ru,ru
5729281baf94a219006aa122,С какими странами конкурирует Кения в беге на длинные дистанции?,"{'text': ['Марокко и Эфиопии'], 'answer_start': [524]}",Maroc и Эфиопия,Марокко и Эфиопии,True,False,ru,bg,ru,ru
57293bc91d0469140077919b,Кто является председателем МГЭИК?,"{'text': ['Хёсон Ли'], 'answer_start': [105]}",Hoesung Lee,Хёсон Ли,True,False,de,nl,de,de
57293bc91d0469140077919c,Какой национальности Хёсон Ли?,"{'text': ['Корейский'], 'answer_start': [85]}",китайской,Корейский,True,False,ru,ru,ru,ru
57293bc91d0469140077919d,Кто является заместителем председателя МГЭИК?,"{'text': ['Исмаил Эль-Гизули'], 'answer_start': [173]}",Ismail El Gizouli,Исмаил Эль-Гизули,True,False,ro,tr,ro,ro
57293bc91d0469140077919e,Кто был первым председателем МГЭИК?,"{'text': ['Берт Болин'], 'answer_start': [417]}",Rajendra K. Pachauri,Берт Болин,True,False,lt,hi,hr,hi
57293bc91d0469140077919f,Когда Пачаури подал в отставку с поста председателя МГЭИК?,"{'text': ['феврале 2015 года'], 'answer_start': [288]}",июнь 2015 года,феврале 2015 года,True,False,ru,ru,ru,ru
57293e221d046914007791d5,"Как, согласно сводному отчетеу WG I ""Сводка для лиц, определяющих политику"", деятельность человека связана с парниковыми газами?","{'text': ['существенно увеличивают концентрации в атмосфере'], 'answer_start': [137]}",Human: actividad humana,существенно увеличивают концентрации в атмосфере,True,False,es,es,pt,es
57293e221d046914007791d6,Какие последствия влечет увеличение парниковых газов?,"{'text': ['дополнительному потеплению поверхности Земли'], 'answer_start': [229]}",Воздействие на климат,дополнительному потеплению поверхности Земли,True,False,ru,ru,ru,ru
57293e221d046914007791d7,Какое количество парникового эффекта причиняет углекислый газ?,"{'text': ['более чем на половину'], 'answer_start': [359]}",50%,более чем на половину,False,False,,,,ru
57293e221d046914007791d8,"Как называется сценарий, в котором мы не меняем нашу практику создания парниковых газов?","{'text': ['""бизнес как обычно"" (БКО)'], 'answer_start': [433]}",BAU сценарий,"""бизнес как обычно"" (БКО)",True,False,bg,hi,bg,bg
57293e221d046914007791d9,Насколько глобальная средняя температура нижнего слоя атмосферы изменилась за последнее столетие?,"{'text': ['0,3-0,6°C'], 'answer_start': [672]}","0,3—0,6°C","0,3-0,6°C",True,True,,,,ru
572940973f37b319004781a5,"В чем, по словам МГЭИК, произошла ошибка?","{'text': ['дата'], 'answer_start': [113]}",При использовании неоптимальных методов измерения.,дата,True,False,ru,ru,ru,ru
572940973f37b319004781a6,За что извинилась МГЭИК?,"{'text': ['""плохого применения в этом случае хорошо зарекомендовавших себя процедур МГЭИК""'], 'answer_start': [251]}",за ошибочное использование стандартных процедур IPCC,"""плохого применения в этом случае хорошо зарекомендовавших себя процедур МГЭИК""",True,False,ru,ru,ru,ru
572940973f37b319004781a7,Что было источником ошибки?,"{'text': ['отчета Всемирного фонда дикой природы'], 'answer_start': [379]}",WWF и ICSI,отчета Всемирного фонда дикой природы,True,False,bg,bg,bg,bg
572940973f37b319004781a8,В каком отчете была правильная дата?,"{'text': ['""Изменения снега и льда в прошлом и в настоящее время в глобальном и региональном масштабе""'], 'answer_start': [528]}","Вот ответ на русском языке:

WWF-Bеритм","""Изменения снега и льда в прошлом и в настоящее время в глобальном и региональном масштабе""",True,False,ru,ru,ru,ru
57294209af94a219006aa201,"Когда была опубликована статья, на которой основывался график ""Тысячелетняя реконструкция температуры северного полушария""?","{'text': ['1999 года'], 'answer_start': [147]}",1999,1999 года,False,False,,,,ru
57294209af94a219006aa202,"Кто написал статью, на которой основывался график ""Тысячелетняя реконструкция температуры северного полушария""?","{'text': ['Майкла Э. Манна, Рэймонда С. Брэдли и Малкольма К. Хьюза'], 'answer_start': [157]}","Майкл Э. Мэнн, Райmond С. Брэдли и Мальcolm К. Хьюстон","Майкла Э. Манна, Рэймонда С. Брэдли и Малкольма К. Хьюза",True,False,ru,ru,ru,ru
57294209af94a219006aa203,"Каково краткое название ""Тысячелетней реконструкции температуры северного полушария""?","{'text': ['график хоккейной клюшки'], 'answer_start': [248]}",Миньконная реконструкция Температуры Северного Полушария,график хоккейной клюшки,True,False,ru,ru,ru,ru
57294209af94a219006aa204,Какие реконструкции поддержали информацию документа 1999 года?,"{'text': ['Джонс и соавт., 1998 г., Поллак, Хуан и Шен, 1998 г., Краули и Лоуэри, 2000 г., а также Бриффа, 2000 г.'], 'answer_start': [1166]}","Jones et al., Pollack, Huang und Shen, Crowley und Lowery, Briffa","Джонс и соавт., 1998 г., Поллак, Хуан и Шен, 1998 г., Краули и Лоуэри, 2000 г., а также Бриффа, 2000 г.",True,False,en,de,en,en
57294e6b1d04691400779275,Какие меры по борьбе с истощением озонового слоя были успешными?,"{'text': ['Монреальского протокола'], 'answer_start': [250]}",Мера по ограничению выбросов катализаторами была успешной.,Монреальского протокола,True,False,ru,ru,ru,ru
57294e6b1d04691400779276,Какие проблемы пытался решить Киотский протокол?,"{'text': ['Изменения климата'], 'answer_start': [298]}",глобальное соглашение о повышении уровня влажности воздуха,Изменения климата,True,False,ru,ru,ru,ru
57294e6b1d04691400779277,Чьи цели часто все еще препятствуют МГЭИК?,"{'text': ['государства и правительства'], 'answer_start': [503]}",Стаaten и Государства,государства и правительства,True,False,ru,ru,ru,ru
572957ad1d046914007792d9,В какую клетку давным-давно проникли цианобактерии?,"{'text': ['эукариотическую'], 'answer_start': [80]}",это было в эукариотическом клеточном оболочке,эукариотическую,True,False,ru,ru,ru,ru
572957ad1d046914007792da,Как давно цианобактерии проникли в клетку?,"{'text': ['около миллиарда лет назад'], 'answer_start': [9]}",одной миллиард лет назад,около миллиарда лет назад,True,False,ru,ru,ru,ru
572957ad1d046914007792db,Чем окружены хлоропласты?,"{'text': ['две находящиеся в самой глубине липидно-бислойные мембраны'], 'answer_start': [240]}",Что окружает хлоропласты?,две находящиеся в самой глубине липидно-бислойные мембраны,True,False,ru,ru,ru,ru
572957ad1d046914007792dc,Какая мембрана перешла от хозяина?,"{'text': ['фагосомной'], 'answer_start': [450]}",phagosomale Membran,фагосомной,True,False,pt,sw,pt,pt
572957ad1d046914007792dd,"Что произошло, когда цианобактерии были ассимилированы?","{'text': ['многие ее гены были потеряны или перенесены в ядро хозяина'], 'answer_start': [685]}",Цианобактерии быстро стали полезным грибком для естественной звездной системы.,многие ее гены были потеряны или перенесены в ядро хозяина,True,False,ru,ru,ru,ru
5729582b1d046914007792e3,"Что означает ""пластид""?","{'text': ['хлоропласт'], 'answer_start': [180]}",chloroplast,хлоропласт,True,False,en,pt,en,en
5729582b1d046914007792e4,Сколько существует линий хлоропластов?,"{'text': ['трех'], 'answer_start': [242]}",трех,трех,True,True,,,,ru
5729582b1d046914007792e5,Что означает родофит?,"{'text': ['линии хлоропластов красных водорослей'], 'answer_start': [314]}",Глаукопофиты,линии хлоропластов красных водорослей,True,False,ru,ru,ru,ru
5729582b1d046914007792e6,Что значит хлоропластидан?,"{'text': ['линии зеленых хлоропластов'], 'answer_start': [378]}",grüner Chloroplasten-Entwicklungslinie,линии зеленых хлоропластов,True,False,de,de,de,de
5729582b1d046914007792e7,В какую линию входят наземные растения?,"{'text': ['зеленая линия хлоропластов'], 'answer_start': [445]}",chloroplastidan,зеленая линия хлоропластов,True,False,es,ur,es,es
572968cf1d046914007793cb,Как пишется хлоропластная ДНК сокращенно?,"{'text': ['цпДНК или хлДНК'], 'answer_start': [74]}","sys
ctDNA",цпДНК или хлДНК,True,False,cy,sw,cy,cy
572968cf1d046914007793cc,Какой у хлоропластной ДНК синоним?,"{'text': ['пластом'], 'answer_start': [114]}",ctDNA,пластом,True,False,ro,hi,ro,ro
572968cf1d046914007793cd,Когда был обнаружен пластом?,"{'text': ['1962 году'], 'answer_start': [164]}",1962,1962 году,False,False,,,,ru
572968cf1d046914007793ce,Когда был секвенирован первый пластом?,"{'text': ['1986 году'], 'answer_start': [205]}",1986,1986 году,False,False,,,,ru
572968cf1d046914007793cf,Кто секвенировал первый пластом?,"{'text': ['две японские исследовательские группы'], 'answer_start': [223]}",日本研究团队,две японские исследовательские группы,False,False,,,,ru
57296b151d046914007793f1,Что показывают нам потерянные хлоропласты?,"{'text': ['Эндосимбиотический перенос генов'], 'answer_start': [0]}","Гены, сданные первоначальному хозяину в ходе эндосомбийцевского трансфера, сохраняются, предоставляя доказательство существования терявшихся хлоропластов.",Эндосимбиотический перенос генов,True,False,ru,ru,ru,ru
57296b151d046914007793f2,О чем свидетельствуют переданные гены?,"{'text': ['существования потерянного хлоропласта'], 'answer_start': [256]}",Военные действия,существования потерянного хлоропласта,True,False,ru,ru,ru,ru
57296b151d046914007793f3,Какие виды хлоропластов у диатомей?,"{'text': ['хлоропласт, полученный из красного водоросля'], 'answer_start': [384]}",Grünaalgen-Gene,"хлоропласт, полученный из красного водоросля",True,False,de,de,de,de
57296b151d046914007793f4,Какие виды хлоропластов диатомовые водоросли потеряли?,"{'text': ['хлоропласт, полученный в определенный момент из зеленых водорослей'], 'answer_start': [609]}",Kieselalgen,"хлоропласт, полученный в определенный момент из зеленых водорослей",True,False,af,nl,af,af
57296d1b1d0469140077940d,"Каковы доказательства того, что хлоропласты произошли от эндосимбиотических цианобактерий?","{'text': ['окружены двойной мембраной'], 'answer_start': [117]}",Технологии хранения информации.,окружены двойной мембраной,True,False,ru,ru,ru,ru
57296d1b1d0469140077940e,Каковы неправиьные представления о внешней мембране хлоропласта?,"{'text': ['является продуктом клеточной мембраны хозяина, которая образует пузырь, окружающий наследственную цианобактерию'], 'answer_start': [332]}",Внешняя мембрана хлоропласта не является продуктом инфоламбинации костного клеточного белка вокруг древнего цинобактериального анатомического образования.,"является продуктом клеточной мембраны хозяина, которая образует пузырь, окружающий наследственную цианобактерию",True,False,ru,ru,ru,ru
57296d1b1d0469140077940f,Как обе хлоропластные мембраны сравниваются с оригинальными двойными мембранами цианобактерии?,"{'text': ['гомологичны'], 'answer_start': [511]}",двойные мемBRANЫ цианобактерии,гомологичны,True,False,ru,ru,ru,ru
57296d571d04691400779413,"Какой единственный делитель, кроме 1, может иметь простое число?","{'text': ['самого себя'], 'answer_start': [97]}",1,самого себя,False,False,,,,ru
57296d571d04691400779414,"Как называются числа больше 1, которые можно разделить на 3 и большее количество чисел?","{'text': ['составным числом'], 'answer_start': [185]}",комposite числа,составным числом,True,False,ru,ru,ru,ru
57296d571d04691400779415,Какая теорема определяет основную роль простых чисел в теории чисел?,"{'text': ['Основная теорема арифметики'], 'answer_start': [405]}",Фундаментальный定理アーリアン数论,Основная теорема арифметики,True,False,ru,ru,ru,ru
57296d571d04691400779416,В виде произведения чего может быть представлено любое число больше 1?,"{'text': ['простых чисел'], 'answer_start': [564]}",произведение простых чисел,простых чисел,True,True,,,,ru
57296d571d04691400779417,"Для чего нужно исключить 1, чтобы сохранить единственность фундаментальной теоремы?","{'text': ['иначе можно включать произвольно много 1 в любое разложение'], 'answer_start': [733]}",что такое единица,иначе можно включать произвольно много 1 в любое разложение,True,False,mk,ru,mk,mk
57296f293f37b319004783a3,"Как называется свойство, определяющее, является число простым или нет?","{'text': ['простотой'], 'answer_start': [65]}","sys
Eigenschaft определяющая, является число простым или нет.",простотой,True,False,ru,ru,ru,ru
57296f293f37b319004783a4,"Как называется процесс, который подтверждает простоту числа n?","{'text': ['перебор делителей'], 'answer_start': [153]}",Процесс проверки простоты числа n называется пробедивидицией.,перебор делителей,True,False,ru,ru,ru,ru
57296f293f37b319004783a5,"Как называется алгоритм, пригодный для удобной проверки простоты больших чисел?","{'text': ['тест простоты Миллера-Рабина'], 'answer_start': [389]}",Miller-Rabin-Primzahltest,тест простоты Миллера-Рабина,True,False,de,de,de,de
57296f293f37b319004783a6,"Как называется другой алгоритм, который применяется для удобного тестирования простоты больших чисел?","{'text': ['тест простоты AKS'], 'answer_start': [486]}",Miller-Rabin-Primzahltest,тест простоты AKS,True,False,de,de,de,de
57296f293f37b319004783a7,Из скольких цифр состоит наибольшее известное простое число по состоянию на январь 2016 года?,"{'text': ['22 338 618'], 'answer_start': [807]}",22338618,22 338 618,False,True,,,,ru
572991943f37b319004784a1,"Какая  гипотеза гласит, что существует бесконечное количество простых чисел-близнецов?","{'text': ['гипотеза простых чисел-близнецов'], 'answer_start': [198]}",Тричленные простые числа,гипотеза простых чисел-близнецов,True,False,ru,ru,ru,ru
572991943f37b319004784a2,Что такое простые числа-близнецы?,"{'text': ['пар простых чисел, разность между которыми равна 2'], 'answer_start': [146]}",Zwillingsprimzahlen,"пар простых чисел, разность между которыми равна 2",True,False,de,de,de,de
572991943f37b319004784a3,"Какая гипотеза гласит, что для каждого целого положительного числа n существует бесконечное число пар последовательных простых чисел, разность между которыми равна 2n?","{'text': ['Гипотеза Полиньяка'], 'answer_start': [233]}",Полигонса́кта́с-верму́тунг,Гипотеза Полиньяка,True,False,ru,ru,ru,ru
572991943f37b319004784a4,"Какой вид у бесконечного количества простых чисел, составляющих отдельные доводы гипотезы Шинцеля?","{'text': ['n2 + 1'], 'answer_start': [509]}",Значение Схицеля-Хопфена,n2 + 1,True,False,ru,ru,ru,ru
572991943f37b319004784a5,"Какая гипотеза гласит, что между квадратами подряд идущих простых чисел, превышающих число 2, всегда найдется хотя бы 4 простых числа?","{'text': ['Гипотеза Брокара'], 'answer_start': [601]}",Броучера's гипотеза,Гипотеза Брокара,True,False,bg,bg,bg,bg
57299a6f6aef051400155016,Что обычно означает слово «простое»?,"{'text': ['минимальность или неразложимость'], 'answer_start': [143]}",какое-то минимальное или неразложимое свойство,минимальность или неразложимость,True,False,ru,ru,ru,ru
57299a6f6aef051400155017,"Каким будет простое поле для поля F, которое содержит 0 и 1?","{'text': ['наименьшее подполе'], 'answer_start': [244]}","Q: Что такое простое поле в кольце Z_7?

A: Путило́вый поле с модулем 7.

This translation uses only words from the given context and provides a single noun phrase answer to the question posed.",наименьшее подполе,True,False,en,ru,en,en
57299a6f6aef051400155019,Каким образом можно четко определить любой узел?,"{'text': ['в виде связной суммы простых узлов'], 'answer_start': [749]}",какой-то уникальный вид подмножества,в виде связной суммы простых узлов,True,False,ru,ru,ru,ru
57299a6f6aef05140015501a,Какое дополнительное значение имеется в виду при употреблении слова «простое»?,"{'text': ['любой объект может быть практически однозначно разобран на простые компоненты'], 'answer_start': [464]}",секционируемость,любой объект может быть практически однозначно разобран на простые компоненты,True,False,ru,ru,ru,ru
57299a6f6aef051400155018,"Что значит, когда узел считается неразложимым?","{'text': ['его нельзя представить в виде конкатенации двух нетривиальных узлов'], 'answer_start': [639]}","Понятие неразложимости узла означает, что он может быть представлен единственным образом как коннектная сумма из простых узлов.",его нельзя представить в виде конкатенации двух нетривиальных узлов,True,False,ru,ru,ru,ru
5729a26d6aef05140015505a,"Что происходит с нормой, когда число умножается на p?","{'text': ['уменьшается'], 'answer_start': [23]}","Какая норма становится меньше, когда число умножается на p?",уменьшается,True,False,ru,ru,ru,ru
5729a26d6aef05140015505b,Во что могут переходить туда и обратно общие глобальные поля?,"{'text': ['пополненные (или локальные) поля'], 'answer_start': [598]}",fields of p-adic numbers,пополненные (или локальные) поля,True,False,en,en,en,en
5729a26d6aef05140015505c,"Пополнение поля Q относительно чего, создает поле действительных чисел?","{'text': ['абсолютной величины'], 'answer_start': [252]}",поле действительных чисел,абсолютной величины,True,False,ru,ru,ru,ru
5729a26d6aef05140015505d,Какой принцип подчеркивает важность простых чисел в теории чисел,"{'text': ['локально-глобальный метод'], 'answer_start': [637]}",Локал-глобальный принцип,локально-глобальный метод,True,False,ru,ru,ru,ru
572f6a0ba23a5019007fc5eb,Что протекает между Бингеном и Бонном?,"{'text': ['Средний Рейн'], 'answer_start': [0]}",Между Бингеном и Бонном протекает Мидтильский русец.,Средний Рейн,True,False,ru,ru,ru,ru
572f6a0ba23a5019007fc5ec,Какое ущелье находится между Бингеном и Бонном?,"{'text': ['Рейнское ущелье'], 'answer_start': [54]}",Реформаунд,Рейнское ущелье,True,False,mk,ru,ru,ru
572f6a0ba23a5019007fc5ed,Как образовалось Рейнское ущелье?,"{'text': ['эрозии'], 'answer_start': [97]}",Рейнское ущелье образовалось через ерозию.,эрозии,True,False,ru,ru,ru,ru
572f6a0ba23a5019007fc5ee,Как называется область со средневековыми замками возле Рейнского ущелья?,"{'text': ['Романтический Рейн'], 'answer_start': [567]}",Берлин-Нюрнбергский ландшафт,Романтический Рейн,True,False,ru,ru,ru,ru
572ff12e04bcaa1900d76eff,Что протекает между Бингеном и Бонном?,"{'text': ['Средний Рейн'], 'answer_start': [0]}",Митрель на Мидтильме,Средний Рейн,True,False,ru,ru,ru,ru
572ff12e04bcaa1900d76f00,Где протекает Средний Рейн между Бингеном и Бонном?,"{'text': ['Рейнское ущелье'], 'answer_start': [54]}",Между Бингеном и Бонном протекает Средний Рейн в гorgesе.,Рейнское ущелье,True,False,ru,ru,ru,ru
572ff12e04bcaa1900d76f02,Чем славится Рейнское ущелье?,"{'text': ['замками и виноградниками'], 'answer_start': [360]}",Многочисленные замки и уютные деревушки.,замками и виноградниками,True,False,ru,ru,ru,ru
572ff12e04bcaa1900d76f03,"Как называется участок Рейнского ущелья, признанный ЮНЕСКО?","{'text': ['Романтический Рейн'], 'answer_start': [567]}","Как называется участок Рейнского ущелья, признанный ЮНЕСКО?
Романтическое ущелье",Романтический Рейн,True,False,ru,ru,ru,ru
572ff673b2c2fd1400568669,Как называется дельта в Нидерландах?,"{'text': ['Рейна и Мааса'], 'answer_start': [7]}",Реформа системы оценки учителей в России.,Рейна и Мааса,True,False,ru,ru,ru,ru
572ff673b2c2fd140056866a,Где начинается дельта в Нидерландах?,"{'text': ['у городка Миллинген-ан-де-Рейн'], 'answer_start': [76]}",Миллинганте Рейн,у городка Миллинген-ан-де-Рейн,True,False,ru,ru,ru,ru
572ff673b2c2fd140056866b,Какое прозвище у дельты в Нидерландах?,"{'text': ['дельта Рейна'], 'answer_start': [282]}","Реформаттинг текста:
""Какое прозвище у дельты в Нидерландах?""

Замена слов из контекста:
Дельта

Формирование ответа:
Реформаттинг текста:
""Какое прозвище у дельты в Нидерландах?""

Замена слов из контекста:
Реформаттинг текста:
""Реформ",дельта Рейна,True,False,ru,ru,ru,ru
572ffd75b2c2fd14005686e5,Когда началась последняя Ледниковая эпоха?,"{'text': ['~74 000 лет до настоящего времени (BP)'], 'answer_start': [38]}","74,000 лет назад",~74 000 лет до настоящего времени (BP),True,False,bg,ru,bg,bg
572ffd75b2c2fd14005686e6,Когда закончилась последняя Ледниковая эпоха?,"{'text': ['11 600 лет до настоящего времени'], 'answer_start': [100]}","74,000 лет до н.э.",11 600 лет до настоящего времени,True,False,ru,ru,ru,ru
572ffd75b2c2fd14005686e7,В каком направлении протекал Рейн во время последней холодной фазы?,"{'text': ['западу'], 'answer_start': [445]}",воюду сквозь нидерланды и продвигается в южную сторону через эль-моргун и затем к атлантическому океану.,западу,True,False,ru,ru,ru,ru
572ffd75b2c2fd14005686e8,Насколько ниже был уровень Северного моря в последнюю холодную фазу по сравнению с настоящим временем?,"{'text': ['120 м'], 'answer_start': [688]}",390,120 м,False,False,,,,ru
572ffd75b2c2fd14005686e9,"Помимо Северного моря и Северного пролива, что еще находилось ниже сегодняшнего уровня в последнюю холодную фазу?","{'text': ['Ла-Манш'], 'answer_start': [549]}",Остров Гренландия,Ла-Манш,True,False,ru,ru,ru,ru
572fffb404bcaa1900d76fef,Когда началось медленное потепление в Европе с последнего Ледникового периода?,"{'text': ['22 000 лет назад'], 'answer_start': [74]}","22,000 лет назад",22 000 лет назад,True,True,,,,ru
572fffb404bcaa1900d76ff0,Что происходило с мерзлым грунтом и растянутыми альпийскими ледниками?,"{'text': ['оттаивать'], 'answer_start': [152]}",Мерзлый грунт и расширенные альпийские ледники начинали разогреваться и падать снег в весной.,оттаивать,True,False,ru,ru,ru,ru
572fffb404bcaa1900d76ff1,Куда впадала талая масса европейских ледников во время последнего Ледникового периода?,"{'text': ['Рейн'], 'answer_start': [250]}",Реюнское море,Рейн,True,False,ru,ru,ru,ru
572fffb404bcaa1900d76ff2,"Когда началось стремительное потепление, что способствовало росту растительности?","{'text': ['13 000 лет до настоящего времени'], 'answer_start': [396]}",13.000 BP,13 000 лет до настоящего времени,True,False,de,tr,de,de
572fffb404bcaa1900d76ff3,Когда Европа полностью покрылась лесами и восстановилась после последнего Ледникового периода?,"{'text': ['9 000 лет до настоящего времени'], 'answer_start': [440]}",13.000 BP,9 000 лет до настоящего времени,True,False,de,tr,de,de
57300a9a04bcaa1900d77063,Когда на Рейнскую область распространился Версальский договор?,"{'text': ['Первой мировой войны'], 'answer_start': [8]}",1923,Первой мировой войны,False,False,,,,ru
57300a9a04bcaa1900d77064,Когда союзники намеревались снять оккупацию Рейнской области?,"{'text': ['1935 года'], 'answer_start': [139]}",1930,1935 года,False,False,,,,ru
57300a9a04bcaa1900d77065,Кому был бы запрещен вход в Рейнскую область после 1935 года?,"{'text': ['немецкой армии'], 'answer_start': [228]}",Германия,немецкой армии,True,False,bg,de,bg,bg
57300a9a04bcaa1900d77066,"Как полагают некоторые, чему способствовал Версальский договор?","{'text': ['приходу к власти Адольфа Гитлера'], 'answer_start': [395]}",Германия,приходу к власти Адольфа Гитлера,True,False,bg,de,bg,bg
57300a9a04bcaa1900d77067,Когда немецкая армия вновь заняла Рейнскую область?,"{'text': ['1936 году'], 'answer_start': [513]}",1936,1936 году,False,False,,,,ru
572fadcbb2c2fd1400568329,Где должны были учредить избранную ассамблею в соответствии с Актом о Шотландии 1978 года?,"{'text': ['в Эдинбурге'], 'answer_start': [45]}",в Edinburgh,в Эдинбурге,True,False,de,bg,de,de
572fadcbb2c2fd140056832a,Какое количество шотландского электората было необходимо для проведения этого референдума?,"{'text': ['большинство'], 'answer_start': [133]}",32.9%,большинство,False,False,,,,ru
572fadcbb2c2fd140056832c,Какой процент голосов получила Шотландская ассамблея?,"{'text': ['51,6 %'], 'answer_start': [434]}","51,6%","51,6 %",False,True,,,,ru
572fadcbb2c2fd140056832b,Чем закончилась попытка создать автономную Шотландскую ассамблею в 1979 году?,"{'text': ['провалился'], 'answer_start': [363]}",неудача,провалился,True,False,ru,ru,ru,ru
572fadcbb2c2fd140056832d,Какому проценту населения Шотландии фактически не удалось проголосовать?,"{'text': ['32,9 %'], 'answer_start': [540]}","32,9%","32,9 %",False,True,,,,ru
572fc6f204bcaa1900d76cf5,Где проводится большая часть работы парламента Шотландии?,"{'text': ['комитет'], 'answer_start': [55]}","Во вторник, среду и четверг в течение сессии парламента.",комитет,True,False,ru,ru,ru,ru
572fc6f204bcaa1900d76cf6,Какое значение имеют комитеты в парламенте Шотландии по сравнению с другими системами?,"{'text': ['более важную'], 'answer_start': [105]}","Какое значение имеют комитеты в парламенте Шотландии по сравнению с другими системами?
Ответ на этот вопрос можно найти в английской и немецкой контекстах:
Английский контекс: Комитеты играют важную роль в шотландском парламенте. В их числе — 5 постоянных и 3 временных комиссий.
Немецкий контекс:",более важную,True,False,ru,ru,ru,ru
572fc6f204bcaa1900d76cf7,"Чем компенсируется такая огромная роль, возложенная на комитеты?","{'text': ['отсутствия ревизионной палаты'], 'answer_start': [322]}",Отсутствие рефердумы.,отсутствия ревизионной палаты,True,False,ru,ru,ru,ru
572fc6f204bcaa1900d76cf8,Чем является для комитетов получение показаний от свидетелей?,"{'text': ['Основная роль'], 'answer_start': [353]}",Получение показаний от свидетелей - это главная задача комитетов.,Основная роль,True,False,ru,ru,ru,ru
572fc6f204bcaa1900d76cf9,"Где, кроме парламента, могут встречаться комитеты?","{'text': ['другие места по всей территории Шотландии'], 'answer_start': [644]}",в других местах в Шотландии,другие места по всей территории Шотландии,True,False,ru,ru,ru,ru
572fc8a904bcaa1900d76d1f,"Что создают для тщательного изучения частных биллей, поступающих от внешних сторон?","{'text': ['комитета'], 'answer_start': [13]}",Privatrechnungskomitees,комитета,True,False,de,de,de,de
572fc8a904bcaa1900d76d20,Какие темы обычно являются предметом обсуждения частных биллей?,"{'text': ['крупномасштабным проектам развития'], 'answer_start': [267]}","Темы развития трамвайной сети в Edinburgh, вопросы строительства аэропорта в Глазго и другие проекты.",крупномасштабным проектам развития,True,False,ru,ru,ru,ru
572fc8a904bcaa1900d76d21,"Кто решает, как следует использовать землю или имущество?","{'text': ['правительства Шотландии.'], 'answer_start': [201]}",Как решается вопрос о использовании земли или имущества.,правительства Шотландии.,True,False,ru,ru,ru,ru
572fc8a904bcaa1900d76d22,Какой комитет рассматривал законодательство о развитии трамвайной сети Эдинбурга?,"{'text': ['для рассмотрения частных биллей'], 'answer_start': [403]}","sys
Аusschuss за развитие трамвайного_networkа Эдинбурга",для рассмотрения частных биллей,True,False,bg,ru,bg,bg
572fcc43b2c2fd140056847d,"Как называются вопросы, выходящие за рамки законодательной компетенции Шотландского парламента?","{'text': ['Зарезервированные'], 'answer_start': [0]}","Задача переводится на русский язык и содержит только слова из контекста. Ответ должен быть единственным названием или фразой, состоящим из одного слова. Если вопрос ""какое количество"" требует ответа в виде числа, то ответ должен быть одним числом. Если вопрос ""кто"" требует ответа в виде имени или названия, то ответ может содержать только эти два элемента.",Зарезервированные,True,False,ru,ru,ru,ru
572fcc43b2c2fd140056847e,"Могут ли рассматриваться вопросы, которые решаются в Вестминстере?","{'text': ['Шотландский парламент'], 'answer_start': [114]}",Министерские функции.,Шотландский парламент,True,False,ru,ru,ru,ru
572fcc43b2c2fd140056847f,"Где решают законодательные вопросы, такие как аборты и наркополитика?","{'text': ['Вестминстере'], 'answer_start': [223]}",Владение вопросами закона включает в себя обсуждение и принятие нормативных актов на уровне Westminster (и где обычно выполняются обязанности министров Великобритании по этим вопросам).,Вестминстере,True,False,ru,ru,ru,ru
572fcc43b2c2fd1400568480,Кем рассматривается большая часть аспектов транспортной безопасности?,"{'text': ['министров правительства Великобритании'], 'answer_start': [282]}",Министры британского правительства.,министров правительства Великобритании,True,False,ru,ru,ru,ru
572fdb17b2c2fd140056851d,Что общего между членством парламента Шотландии с Палатой общин?,"{'text': ['ряд характеристик'], 'answer_start': [101]}","Соответствие между условиями для избранных депутатов в Парламенте Северной Ирландии и Парламенте Шотландии заключается в том, что они требуют гражданства Евросоюза или британских колоний, а также гражданства одного из стран БРИКС, а также гражданство бывшего Союзного государства или Литвы.",ряд характеристик,True,False,ru,ru,ru,ru
